MonthlyCharge,Bandwidth_GB_Year,StreamingTV,Age
144.9889,6686.415286,1,45
162.529926,1641.938696,0,42
179.9656,5653.877056,0,54
149.9778,659.0331885,0,26
207.4754,5663.575209,0,82
204.963371,1929.06738,1,66
179.9794,1407.673878,0,44
132.466002,1064.888301,1,29
159.965,4894.242924,0,39
172.4404,5876.66853,1,37
187.46728,1532.283357,1,48
149.9707,3992.137613,0,51
182.460772,1674.078908,0,78
245.146969,1460.586413,1,52
179.9476,5820.087969,0,52
194.9768,1444.696816,1,53
137.4392,5549.125491,1,71
124.993537,396.4162432,0,70
232.6378,2050.942844,1,76
120.003499,1200.853937,1,48
262.6106,1221.605576,1,64
169.992756,700.7343179,0,25
127.478341,1387.016004,0,48
130.024412,1445.752781,0,83
182.4433,5477.886159,0,35
125.0073,5705.264431,0,73
182.460772,1077.996673,0,71
255.119794,2158.332479,1,84
117.4872,6127.89199,0,41
144.9607,4880.899279,0,54
79.97886,5757.753614,0,36
175.004777,1593.466069,1,43
152.4798,903.6901827,1,60
204.961,4486.299295,0,61
144.9889,5838.500288,1,59
149.9447,5878.97721,1,40
102.4746,5109.486658,0,51
152.466,4184.902878,1,70
197.470195,2054.101088,0,24
159.9349,6101.070814,1,38
192.48852,586.1493754,0,44
194.9663,1815.26546,0,85
127.475,5851.532323,0,30
277.6513,6705.630348,1,42
124.9781,5644.111425,0,61
112.4844,1068.577042,0,32
137.4686,700.4813335,0,84
127.4601,1651.037252,0,46
124.9643,320.1072613,0,27
252.6378,6121.363135,1,33
169.9378,4503.053128,0,53
200.1185,2643.645671,1,24
235.1372,1588.073926,1,79
159.9875,1689.115275,0,53
147.4564,5716.118122,0,81
184.9853,932.7790894,1,50
202.65,4405.254802,1,77
129.962093,2283.692222,1,42
184.9785,717.8935328,0,64
114.9509,6063.474111,0,21
187.656,5902.115401,1,60
222.6281,2193.26463,1,31
104.962874,823.0046464,1,36
104.9781,841.0151958,0,67
112.455141,1171.036365,0,57
245.147,1822.362908,1,22
152.4441,6093.493249,1,74
147.4601,5524.247776,0,48
217.4702,4896.644429,0,77
142.5007,5710.355112,0,35
149.959755,933.01364,0,18
152.509,6081.602554,1,49
182.49,6250.190447,0,18
137.4392,4901.470822,1,36
129.99153,1848.639719,0,50
222.65,863.525358,1,46
210.127,1526.714907,1,47
115.0021,3713.937564,0,83
195.0062,5351.472842,0,76
120.003499,796.4331979,1,78
129.9483,5479.424336,1,46
265.147,1478.745798,1,25
139.983006,1665.50808,0,69
172.5034,5671.821266,0,80
220.1323,5842.03594,1,69
159.9805,5486.682465,0,44
167.4564,4402.745053,0,83
207.6094,5768.104658,1,59
149.9913,4884.456533,1,86
137.4392,4866.05903,1,55
245.1283,5507.49448,1,71
207.6094,6150.658199,1,67
139.9816,1400.209666,1,46
175.0048,1502.652508,1,21
139.934918,1011.509096,1,56
187.6094,6542.285377,1,67
210.105118,2562.992759,1,79
129.977753,1491.768656,0,58
147.503078,1143.017435,0,20
162.4653,956.6535443,0,55
182.447,4569.936966,0,80
232.6228,6157.745923,1,38
182.446995,682.9095847,0,36
134.9801,5875.620719,0,33
245.1457,6553.877499,1,85
169.9378,5453.508337,0,76
159.9349,5576.065751,1,25
184.9785,5327.251383,0,67
162.4538,3878.380326,1,42
149.9483,5409.075897,1,69
112.484375,625.2785223,0,76
107.482,5099.928127,0,80
184.9496,4471.648469,1,84
152.462354,1808.730555,1,48
182.4433,1758.68213,0,61
139.986074,1765.167048,1,22
194.9581,5013.697903,1,72
277.6513,1094.028517,1,50
159.9875,951.5719456,0,80
169.9378,5626.093885,0,28
182.4538,5139.969727,1,44
142.5007,733.0142637,0,86
172.4705,1619.969692,0,66
160.00128,1324.200333,0,71
242.628057,951.2972085,1,80
117.472,5147.718209,1,49
137.4686,5269.998748,0,33
102.474625,752.7262389,0,69
162.471255,1024.582571,1,56
232.6228,6020.055985,1,50
232.6707,6176.145515,1,69
182.4608,5396.238934,0,71
174.961766,1431.409396,1,67
172.4885,6072.286168,0,85
210.138,952.5914921,1,19
210.1518,6062.895419,1,18
152.466002,1277.906866,1,65
172.457857,1090.460081,1,75
242.6143,740.0394011,1,87
235.1591,3729.770527,1,35
169.9447,5520.83439,1,48
277.651257,2115.879744,1,59
159.9794,1603.711289,0,66
147.4601,1676.80832,0,38
265.147,2559.878176,1,41
192.4567,649.075085,0,47
172.462354,760.1061976,1,56
255.1336,1975.678599,1,89
182.446995,1544.501137,0,77
162.4608,6789.002522,0,35
127.4601,2130.220399,0,23
242.657291,1043.299446,1,60
142.4827,5169.811527,0,47
240.1149,753.4677251,1,51
137.4978,5229.577832,0,23
114.983787,593.8572264,0,67
220.1323,4657.315652,1,80
139.9568,4969.32191,1,24
182.447,5789.828433,0,24
114.9728,5731.337685,0,47
182.447,5179.837965,0,51
197.4876,5406.560212,0,64
142.499263,718.4643309,1,70
192.4885,795.5471897,0,48
147.473844,1788.145063,0,69
107.4806,4327.184375,1,49
220.1323,1109.681229,1,62
200.1465,5760.636041,1,85
232.6228,2025.44891,1,56
222.6326,1385.269228,1,21
182.447,682.7780764,0,69
182.4676,4672.740002,1,25
147.4564,1085.979242,0,39
154.975543,1460.729298,1,74
137.4686,3860.25038,0,40
242.6435,1194.31166,1,89
220.1478,1058.563314,1,77
182.4538,5372.192462,1,76
172.4567,1757.468385,0,36
184.9634,6411.520424,1,67
245.145743,1204.479468,1,32
225.131966,2936.746847,1,25
182.497,1023.023077,0,86
197.6288,4806.825085,1,62
119.9568,5398.317847,1,63
179.9476,581.3197743,0,33
127.4421,744.427424,0,39
187.4811,6313.28774,1,38
255.1336,4784.796994,1,20
92.45514,5733.79702,0,72
172.4555,965.039948,0,21
127.4421,890.2145776,0,71
149.9621,5772.353993,1,19
149.9778,577.0059283,0,30
107.5286,5642.08073,0,75
130.006414,1829.923575,0,35
147.4601,4832.149028,0,53
159.965008,637.9068136,0,25
169.9378,5050.910171,0,40
137.4686,821.8429175,0,44
270.1604,4868.722454,1,73
169.9378,1170.725967,0,54
182.4433,5055.080442,0,66
232.641455,721.8510774,1,84
142.4713,1621.89345,1,53
159.9476,1844.506934,0,51
139.981577,738.9464573,1,89
147.456419,1177.455135,0,56
127.5112,545.6056589,0,65
164.978458,1048.538032,0,70
245.1457,922.5780039,1,31
95.01949,4605.854101,0,63
192.4404,5560.7204,1,43
222.6609,1765.087747,1,74
162.4653,6205.696339,0,53
192.456745,1907.226083,0,72
134.9801,2021.193572,0,28
162.482694,1386.813604,0,70
169.9378,1982.143037,0,53
187.4847,5624.671786,1,83
179.9476,4007.110298,0,73
147.456419,2603.903672,0,28
175.1331,986.8685971,1,67
139.9678,5323.572726,1,34
104.9629,5935.908059,1,85
187.481057,2091.178584,1,75
147.4713,5640.561409,0,65
242.632554,883.9008134,1,28
127.4601,1096.59855,0,34
182.497044,1062.905651,0,36
204.9634,1185.478786,1,70
187.481057,1885.164449,1,37
222.6362,5702.684165,1,40
230.105118,1795.465729,1,45
207.6386,5742.088036,1,85
162.447,5781.09568,0,30
252.624,5592.221292,1,68
172.510442,630.0568972,0,40
157.4698,3868.983397,0,18
217.484,5689.315894,0,78
79.978861,1081.14434,0,27
222.6326,6240.770429,1,45
212.641455,1404.974888,1,60
169.944668,1014.45747,1,86
117.4686,5319.498579,0,70
242.6281,776.1387725,1,56
194.9768,755.6830943,1,51
92.455141,1193.589255,0,35
194.9744,5068.172778,0,18
255.1665,5309.98506,1,48
149.9621,4923.50439,1,56
162.471255,507.3968121,1,34
262.610632,1503.937766,1,79
149.9915,5073.83646,0,37
192.4404,6199.853857,1,62
187.4974,6069.26126,0,53
147.503078,1091.751973,0,43
140.0342,6246.238872,0,36
175.0211,5141.883254,0,72
235.1555,2709.337012,1,74
214.9663,915.3457897,0,19
114.965789,1376.095043,0,86
149.9447,2160.951234,1,48
185.0077,6519.120707,0,36
202.6829,1090.927055,1,39
117.4686,6273.600277,0,83
119.9568,5277.709711,1,85
184.9785,3747.78242,0,39
114.950905,1324.330108,0,73
129.9621,4585.928895,1,59
182.460772,483.4546178,0,71
152.509,885.8344713,1,67
160.0122,5298.561299,0,30
169.9447,5040.96101,1,48
149.9483,4680.412054,1,88
114.9509,2327.656652,0,25
217.484,714.7114049,0,38
277.6513,1017.250159,1,75
129.9598,1185.421568,0,63
194.9581,5820.96516,1,65
137.4698,6396.071626,0,38
152.4798,3976.166899,1,51
139.983,1639.020185,0,62
287.642733,1115.476658,1,87
172.4441,4237.980107,1,53
184.9797,6955.375666,0,21
140.0049,2005.474189,0,58
154.9919,1475.953048,0,55
152.466,498.8080579,1,54
192.4705,860.1917234,0,55
194.9663,1291.115762,0,30
137.4616,1099.38854,0,43
172.4705,5245.572739,0,23
169.9378,1136.966259,0,21
149.9621,561.8079362,1,30
137.5165,1207.830056,0,40
114.9728,6210.519966,0,37
157.483594,908.6839372,0,75
164.967019,3293.015758,1,66
154.9618,1394.025763,1,24
197.470195,1356.12218,0,68
169.9928,5160.332033,0,40
119.9897,915.023098,1,56
182.4538,4762.326261,1,58
112.4551,737.6363933,0,41
207.6094,773.1936845,1,49
182.4676,793.8062657,1,45
182.4676,3629.658181,1,57
184.9939,5397.665839,0,73
179.9476,5978.10151,0,68
149.9598,4885.896119,0,36
160.0013,5562.243986,0,87
149.9621,927.4696678,1,42
195.0062,768.7084381,0,64
129.976324,418.3354904,1,74
162.4653,6607.644904,0,52
137.4684,5602.940401,1,70
212.641455,2270.749222,1,79
152.4579,6309.663687,1,19
172.4555,5398.88963,0,71
197.6288,4927.749239,1,59
212.6228,6836.227251,1,49
184.9797,873.3472232,0,87
117.4858,5184.100141,1,57
159.965008,722.0878256,0,81
119.9568,6655.981104,1,22
217.4725,1144.50246,1,27
202.443347,905.1959227,0,19
159.9512,605.1321701,0,71
192.4404,882.4522754,1,76
114.9658,5999.083618,0,67
172.4404,2123.830793,1,87
172.4624,1955.226259,1,51
197.6288,6337.777813,1,74
172.4733,4231.43285,1,19
174.9919,974.4325376,0,23
222.649979,1556.108789,1,60
164.9715,1593.482092,1,25
117.472,962.301603,1,85
129.948316,3192.755309,1,82
245.1283,5899.700912,1,79
255.1555,887.9936218,1,79
117.4858,1134.541267,1,40
92.48802,5000.223337,0,21
149.9378,1450.159924,0,21
162.447,1525.81124,0,46
190.127,6201.935276,1,46
187.4974,990.7760503,0,86
240.1149,4492.694472,1,88
164.9853,6602.811435,1,70
159.9349,5662.268037,1,82
197.483972,1260.12789,0,72
174.9581,2027.493646,1,75
134.980139,1299.066214,0,37
115.0021,5753.585929,0,53
232.6415,998.0643375,1,45
179.9794,4893.706015,0,32
127.4601,917.5571323,0,18
240.114868,901.5457844,1,86
257.6513,1882.174515,1,70
242.6143,1567.299499,1,59
167.4564,6014.886274,0,39
152.479779,1813.614194,1,77
169.9378,5304.081927,0,64
92.45514,6348.492212,0,44
182.465269,2346.143947,0,58
230.1344,1904.863682,1,56
149.984492,688.2231899,0,38
192.4404,4246.327693,1,84
142.5007,2095.926619,0,24
184.967,5045.986552,1,88
164.9715,5651.302353,1,70
119.9568,2494.211424,1,36
152.457857,3934.848461,1,34
149.9928,5626.984861,0,31
142.452604,1470.820856,1,72
140.0049,5568.279974,0,60
162.4526,696.7035556,1,50
182.4433,2159.000591,0,69
120.0035,1206.904751,1,34
137.4616,5846.298734,0,28
214.9525,1325.414246,0,34
119.9568,5789.007701,1,37
252.624,5938.712727,1,45
147.4738,930.0652299,0,37
127.4421,5648.297688,0,53
152.4555,1832.163914,0,62
177.48762,1350.716866,0,38
104.9923,5228.370034,0,35
179.9476,5097.174241,0,36
117.4858,1182.278269,1,83
182.4433,5281.851852,0,85
219.9902,4791.332346,1,25
172.4555,5484.119427,0,45
139.9678,5295.005642,1,32
139.965,1581.415147,0,68
212.6228,1362.860416,1,87
127.4738,1242.428824,0,21
152.4742,6410.828016,0,53
149.9447,4958.675342,1,52
127.4421,5870.579573,0,38
147.4738,871.198033,0,43
222.6281,1685.709392,1,19
225.1457,6741.094654,1,45
147.4713,1259.837146,0,22
242.6106,6473.341815,1,34
217.4725,4557.472307,1,32
127.4958,4991.10888,0,55
130.006414,780.2278932,0,38
184.9647,5361.231393,0,63
124.97808,529.40733,0,83
102.474625,406.5230396,0,74
204.961,4032.926983,0,71
177.4945,1499.696874,1,62
159.9642,1267.767102,1,75
157.4836,5959.938845,0,28
202.4433,1145.984358,0,84
202.4433,4393.136079,0,40
117.4872,3810.881389,0,20
112.4551,5009.242921,0,83
242.6326,6284.835432,1,49
175.1331,1672.336606,1,69
179.9476,2038.787429,0,47
220.1149,5628.746728,1,75
277.651257,1482.558282,1,20
287.6427,6531.266707,1,21
192.470522,801.4709595,0,23
94.97283,5624.996529,0,71
152.4579,6120.360369,1,32
182.49,5998.639237,0,84
255.1555,5455.610895,1,18
159.9349,2309.357899,1,28
204.9634,655.8888087,1,51
127.4586,757.4450596,1,56
202.649979,1653.999552,1,40
207.4811,1299.583627,1,40
287.6427,4168.120303,1,55
114.9509,4974.163846,0,88
127.4783,6165.048793,0,43
137.4836,5089.022874,0,65
129.9621,5826.881326,1,40
184.9853,497.5901263,1,83
169.9447,1074.116423,1,87
162.482694,932.1606254,0,31
227.4754,1137.782472,0,48
184.9647,3717.758451,0,81
242.628057,785.5416603,1,75
139.9568,1117.452708,1,23
204.9797,4373.931443,0,88
177.6508,2441.911507,1,21
220.1185,6358.605209,1,51
190.173699,1514.131966,1,33
127.4783,1022.929869,0,23
275.1336,4546.718887,1,82
142.4689,5312.129835,0,60
159.9656,6275.399367,0,50
137.4392,441.303964,1,88
152.466,5276.705264,1,72
102.4746,534.4791223,0,45
79.978861,418.6206885,0,70
104.9643,5420.429624,0,34
177.4876,5978.20414,0,50
175.0211,3984.440452,0,83
172.4733,538.267259,1,85
242.6106,3070.896284,1,70
124.9781,516.253628,0,21
194.976769,989.3430051,1,56
159.9942,500.3610113,0,83
242.6143,1306.124464,1,34
225.145743,2926.290256,1,31
255.1336,2017.913692,1,64
117.4872,843.6406855,0,26
240.1149,6234.573082,1,22
172.4404,5229.211184,1,72
159.9942,4652.112318,0,54
184.985293,627.3962656,1,84
245.1457,5887.870657,1,45
165.0113,6205.183353,0,77
149.989,413.1912075,0,56
159.9349,1341.803325,1,27
139.9678,6239.882195,1,27
172.5034,438.8951303,0,60
107.482,5777.579326,0,42
169.9671,1349.872551,0,39
119.95684,1456.887443,1,58
174.9755,792.3707277,1,83
149.977753,1586.699491,0,58
245.147,6646.927545,1,34
172.4555,673.8697136,0,83
207.6094,6205.48799,1,37
242.6326,1398.131991,1,67
124.9607,5222.447526,0,67
275.1336,6016.058199,1,61
230.1051,885.0263451,1,83
117.472,468.5975061,1,73
152.4742,1290.002306,0,21
182.4538,772.3849869,1,49
169.937833,958.2229045,0,20
182.497,4643.51863,0,76
187.6094,6707.388345,1,89
112.484375,859.8649518,0,49
159.9476,6234.113968,0,23
184.967,6191.698375,1,37
159.964152,957.753476,1,79
142.4827,5876.740785,0,33
147.4783,4579.594851,0,53
152.455519,1205.956363,0,44
200.1323,2105.034412,1,29
162.5299,4958.925244,0,25
94.97283,5649.203405,0,64
190.1737,6200.818914,1,32
184.9496,1852.013833,1,37
182.4762,2288.984083,0,72
139.95684,1298.399804,1,79
157.4698,4271.0951,0,56
140.0013,2373.467756,0,49
169.9741,1433.513815,0,30
147.5031,6056.024801,0,70
139.9349,1138.754327,1,35
147.4564,5812.466707,0,41
139.95684,562.6095219,1,33
255.1417,5453.849281,1,27
255.1372,5932.37794,1,20
202.4433,1438.364422,0,28
130.0244,4596.831004,0,19
139.9979,5599.71353,0,73
162.4676,5590.370257,1,24
182.4433,2224.378227,0,46
222.6143,6580.30162,1,25
174.9768,5360.346274,1,62
192.4404,1452.597026,1,44
152.4798,604.9488487,1,74
242.6143,5174.530815,1,68
114.9509,4114.665387,0,86
200.1185,6099.425081,1,89
217.484,5127.332044,0,45
187.6094,6503.605593,1,30
127.478341,1233.807825,0,81
202.65,6770.315596,1,51
149.9378,1669.828557,0,18
152.4555,5682.484574,0,80
142.482694,853.3942121,0,86
172.4579,6515.85714,1,27
242.6106,5641.483426,1,89
127.4586,5565.471399,1,61
202.6362,1929.992785,1,54
149.9447,5341.20171,1,85
230.1344,1647.527241,1,41
149.9378,4474.612868,0,69
204.963371,1982.607316,1,28
232.6415,6404.998855,1,64
192.4567,5733.035422,0,80
192.440432,1233.975771,1,21
235.1591,1198.455198,1,59
134.9801,5725.974592,0,86
192.4404,553.0231321,1,70
147.4783,5138.564566,0,43
142.4713,1194.656781,1,40
104.964303,1370.012453,0,63
130.0064,380.7812664,0,66
139.99789,1375.909262,0,52
220.1185,5978.883731,1,26
207.6094,762.0564475,1,64
92.5018,832.638565,0,67
185.007692,854.52613,0,36
220.1323,5652.969156,1,77
220.1149,6815.305528,1,18
114.9658,6222.228467,0,32
152.466,4505.46376,1,67
117.468591,1111.834697,0,48
172.4579,1204.289565,1,52
210.105118,1345.804923,1,19
204.9797,5765.833852,0,71
204.9634,3735.933485,1,45
262.6106,5299.821269,1,57
149.9776,1498.93018,1,52
162.4608,2233.112834,0,44
267.6427,6315.89486,1,70
139.9678,4871.477155,1,25
222.65,2217.378277,1,27
172.4555,4926.633778,0,25
152.4555,1740.01586,0,75
159.994242,2687.9401,0,43
147.4738,6108.901598,0,39
139.9349,5543.326997,1,49
220.161527,1618.259683,1,45
117.4835,856.3808128,0,62
172.4579,5084.877488,1,67
242.6573,1642.269113,1,83
120.0049,1875.470621,0,30
117.4858,5964.647059,1,73
160.0013,1507.684892,0,64
182.460772,1815.9129,0,70
132.466,5640.593251,1,80
172.4705,1531.239282,0,89
232.6378,5940.651428,1,52
92.5018,346.0280123,0,89
175.133074,2019.788427,1,35
187.4974,6228.197573,0,63
127.525,5176.880863,0,31
82.49655,5848.90356,0,61
132.466,5645.809212,1,71
164.9853,5072.473187,1,54
164.9785,5274.06662,0,58
137.4392,3832.898347,1,87
230.1051,6008.707062,1,67
165.0113,6071.213666,0,61
94.97283,4753.29229,0,49
222.628057,1560.361086,1,21
172.4742,364.1796625,0,83
255.1372,4656.200883,1,43
152.457857,2623.835938,1,69
114.9728,5312.093214,0,74
162.4833,1586.632329,0,23
192.4705,807.7008528,0,43
139.9678,492.0307787,1,63
204.9797,752.2906635,0,34
160.0013,5078.029461,0,27
184.961,6163.633177,0,89
172.4705,1601.994832,0,45
132.466,1290.636519,1,78
107.482,5915.392765,0,41
207.6094,1911.199623,1,70
117.5152,6015.340909,0,71
232.624,1206.219227,1,75
182.4538,1174.54568,1,24
124.9607,6112.379667,0,88
152.4579,6382.531232,1,53
149.9776,5819.382147,1,82
172.44408,1003.664665,1,46
92.48802,5809.037267,0,83
172.4567,4323.817647,0,50
117.4872,6071.058616,0,81
142.4827,5489.502601,0,52
200.1323,5899.937578,1,32
185.0077,6116.893966,0,89
227.4754,1841.554887,0,21
104.9629,4493.014399,1,51
125.0073,4711.062821,0,86
147.4421,1129.578351,0,50
192.4567,1071.697033,0,71
159.965581,1216.35272,0,28
210.1051,6096.201472,1,24
127.4601,5590.851555,0,33
137.4872,3964.578207,0,74
124.9607,4212.149496,0,82
82.496547,923.420908,0,52
245.147,1187.8922,1,80
212.6415,6009.463821,1,45
114.965789,2253.839865,0,23
124.97808,1425.346946,0,42
265.146969,1007.425553,1,70
220.161527,838.173682,1,81
172.4567,946.9600501,0,64
222.65,1057.31768,1,50
159.9349,721.66293,1,32
152.4579,5547.79964,1,67
202.6362,6857.221544,1,18
124.964303,713.0633088,0,52
252.6378,5955.463381,1,21
124.9935,1684.485758,0,59
124.960655,565.4577938,0,84
192.4705,6458.177025,0,28
204.9797,1275.449066,0,30
129.9915,6235.066316,0,29
149.9778,458.1425479,0,83
152.4441,2009.785388,1,23
210.1051,5027.584509,1,54
159.983,4801.928653,0,88
142.4526,1918.333346,1,46
182.467607,544.12326,1,29
207.4754,1575.575608,0,83
207.6094,5837.413915,1,57
184.993915,1116.825249,0,43
232.622804,1911.782207,1,18
142.4526,1384.04032,1,57
104.9781,4654.692645,0,81
227.475448,560.8498056,0,61
220.161527,1038.745378,1,68
209.9931,6413.177133,0,31
172.5104,6203.067904,0,52
137.4836,5681.82435,0,55
240.1149,6260.19195,1,59
182.4608,867.400478,0,67
242.61428,1919.29861,1,67
157.483594,810.4941232,0,57
174.9882,1170.139527,0,38
137.4616,722.927922,0,29
149.9447,6110.185041,1,37
117.472,545.3992275,1,67
242.6435,5158.501952,1,28
167.4564,1383.430229,0,85
204.9634,6322.625755,1,47
179.9656,1293.256696,0,31
114.9509,1613.057137,0,57
217.484,1642.266752,0,72
172.4624,6035.567594,1,77
184.961,6805.77977,0,29
147.4783,1031.328337,0,43
119.9897,4641.841664,1,32
137.4684,5859.752162,1,62
107.5286,4017.126949,0,44
200.118516,2441.022927,1,65
147.4893,1010.291341,0,89
232.652,891.6297776,1,27
127.5112,831.986868,0,30
187.609354,1396.347808,1,24
137.4872,922.3842497,0,87
152.47417,1496.482536,0,34
159.9656,5233.297186,0,64
255.1336,3186.79335,1,22
127.4887,1406.307337,0,41
229.9931,5569.122833,0,27
107.482,1383.139451,0,26
287.6427,2425.973996,1,39
152.4579,5879.484066,1,32
230.1051,1413.736327,1,18
149.9776,1535.243963,1,32
114.9838,6103.615106,0,31
214.9663,3990.635991,0,60
255.1198,6426.687397,1,30
200.1323,4798.084751,1,64
232.6707,5300.70659,1,86
169.9447,1208.822377,1,85
159.9942,5812.769976,0,35
267.664655,887.2448499,1,53
160.0013,1956.709597,0,21
255.119794,1268.086909,1,87
112.4844,982.9761431,0,72
169.9741,4369.813214,0,59
162.4713,4232.407012,1,32
124.9935,1404.351494,0,57
182.465269,920.3847194,0,89
147.4421,659.4098323,0,36
192.48852,586.7422583,0,55
137.4686,6057.265464,0,68
169.9378,5964.070556,0,19
164.9853,1670.602657,1,36
240.1149,6394.925559,1,20
137.4872,5219.170675,0,44
159.947583,1535.462356,0,50
184.9963,4081.555041,1,80
169.9671,5618.579919,0,33
129.9598,6121.333453,0,77
172.4567,4955.912119,0,21
182.4608,4271.125651,0,68
137.4836,4108.848897,0,89
220.1185,5006.001706,1,22
159.9512,3376.351709,0,35
232.6415,4716.06213,1,67
197.4725,1249.287563,1,86
182.4538,6211.505298,1,32
194.9744,5971.766968,0,60
204.9496,1264.373724,1,37
104.9923,3692.139265,0,77
204.961,6197.953836,0,66
172.4742,5666.607489,0,33
92.5018,3208.1605,0,32
214.9525,1157.275128,0,85
169.937833,1960.019242,0,88
139.9349,5698.426541,1,29
157.4836,3462.288487,0,46
114.9658,4165.771029,0,87
240.1149,1571.238893,1,57
210.12704,1857.751688,1,63
210.1051,6521.587044,1,23
182.460772,1039.74162,0,51
127.4887,5477.047906,0,56
152.4579,6690.800209,1,28
159.947583,1201.898094,0,43
222.6281,6007.023157,1,57
235.1555,1446.866289,1,69
214.9663,5753.65882,0,51
225.178625,2301.850721,1,75
147.4601,5753.824737,0,28
182.4676,758.5059535,1,34
162.4676,4946.54616,1,75
147.4421,5407.188993,0,57
134.9509,3905.467558,0,37
137.4836,4399.170365,0,71
182.4538,5920.786804,1,79
152.5104,4828.989251,0,44
162.4608,5812.281035,0,76
