MonthlyCharge,Bandwidth_GB_Year,Age,StreamingMovies,StreamingTV
140.0342,1109.724061,50,0,0
197.4702,1574.095143,84,1,0
222.6654,1623.298167,85,1,1
117.4392,1436.859689,72,0,1
204.9797,1406.621323,47,1,0
162.4833,1586.632329,23,0,0
137.4836,1235.112132,21,0,0
194.9663,2255.21511,48,1,0
117.4835,284.4922663,76,1,0
172.4871,1170.521193,86,0,1
149.9707,1958.648355,38,1,0
139.9512,1344.195225,29,1,0
142.4827,1874.033411,35,1,0
204.9797,1392.159775,69,1,0
149.9598,1672.775155,70,1,0
139.9349,928.6314289,40,0,1
172.4885,1171.985659,19,0,0
182.4433,1215.356987,65,1,0
255.1336,3186.79335,22,1,1
149.9621,403.1214716,82,0,1
210.1051,1703.524533,85,1,1
177.4945,1499.696874,62,0,1
157.4836,1461.917374,25,0,0
222.6792,1362.599478,67,1,1
182.447,682.7780764,69,1,0
149.9778,609.9482209,20,0,0
182.4433,1758.68213,61,1,0
149.989,1604.504838,77,1,0
182.4762,1637.379866,71,1,0
79.97886,790.2154278,40,0,0
232.6378,1392.809918,88,1,1
162.5007,538.9921729,84,0,0
204.961,596.0068502,89,1,0
112.4551,409.0267699,49,0,0
139.9816,713.5720629,73,0,1
174.9919,1274.915029,21,1,0
162.497,1307.120014,77,0,0
139.9349,897.8110864,79,0,1
137.4836,933.5522742,36,0,0
117.5152,867.4232348,36,0,0
144.9889,1399.307542,42,0,1
132.5127,620.1308589,39,0,1
127.5067,609.1874835,75,0,0
207.6094,1409.932665,19,1,1
159.965,1492.297826,46,1,0
149.9483,693.5702614,31,0,1
182.4433,2224.378227,46,1,0
212.6228,1872.755243,76,1,1
179.9656,557.9519675,28,0,0
207.6386,1071.748463,59,1,1
160.0122,1698.617842,67,0,0
232.624,2099.171991,30,1,1
192.4404,553.0231321,70,0,1
104.9629,1628.215009,56,0,1
159.9512,605.1321701,71,1,0
245.1612,941.6039037,58,1,1
144.9607,1301.332682,87,0,0
257.6513,2061.503839,81,1,1
184.9963,627.2429503,76,0,1
124.9781,340.8145206,60,0,0
182.4538,971.9322124,58,0,1
139.9512,1131.268205,18,1,0
169.9928,957.1118873,57,0,0
159.9349,374.4704813,62,0,1
220.1615,1012.974384,40,1,1
152.466,655.4429632,86,0,1
142.5156,938.8632527,83,1,0
95.01949,1140.676882,52,0,0
169.9447,462.4081269,78,0,1
194.9744,605.6512541,86,1,0
182.4653,1434.719912,49,1,0
197.6288,691.1647876,56,1,1
147.4738,375.6589979,72,0,0
137.4616,1037.253154,29,1,0
147.4564,2024.875698,23,0,0
214.9663,1772.729252,80,1,0
137.4872,463.388528,73,0,0
197.4725,1602.19464,85,0,1
187.6094,1862.789527,70,1,1
222.65,1062.121627,85,1,1
277.6375,1282.671616,28,1,1
129.9621,1060.077964,72,0,1
124.9643,310.8595496,45,0,0
134.9509,465.1896546,38,0,0
159.965,1100.58554,36,1,0
154.9618,1571.791129,22,0,1
147.4713,1259.837146,22,1,0
137.4616,1247.334037,67,1,0
174.9755,703.1820621,28,0,1
184.967,1174.511172,80,0,1
174.9618,563.1178513,75,0,1
139.965,3158.141347,19,1,0
124.9607,535.7389183,81,0,0
267.6647,1736.70174,69,1,1
157.4698,804.0993561,52,0,0
214.9525,1072.590755,37,1,0
149.9915,1005.091786,55,0,0
164.9715,1043.339074,39,0,1
164.967,3181.511605,64,0,1
204.961,1041.036664,80,1,0
92.45514,1545.148232,46,0,0
207.6094,757.2197489,19,1,1
184.9715,1196.094746,81,0,1
187.4974,1117.725477,38,1,0
192.4705,602.3082109,62,1,0
129.9621,734.3603159,85,0,1
162.4982,680.0803141,50,1,0
202.6362,2436.72717,37,1,1
137.4616,721.4679959,71,1,0
147.4713,563.7131359,81,1,0
207.6094,990.5923177,23,1,1
159.965,724.2818214,77,1,0
147.4421,1518.371398,29,1,0
172.4705,1102.197408,18,1,0
204.961,1927.803648,81,1,0
182.4608,2162.669491,86,1,0
159.9512,437.7915053,46,1,0
127.4601,2239.792619,86,0,0
92.45514,1691.734997,33,0,0
242.6281,1071.774579,71,1,1
194.9581,1112.439443,47,0,1
204.9634,1020.408124,72,0,1
147.4738,805.8117417,83,0,0
104.9629,831.9969597,72,0,1
167.4564,1086.270579,42,0,0
184.967,1189.205287,89,0,1
92.45514,785.2993593,50,0,0
245.175,1076.444999,63,1,1
140.0342,1452.568552,88,0,0
127.5112,545.6056589,65,0,0
142.4713,1194.656781,40,0,1
172.4705,1466.448878,18,1,0
157.4836,1379.971168,49,0,0
147.4738,1398.283635,39,0,0
187.4811,2255.363032,54,0,1
137.4616,722.927922,29,1,0
232.6228,879.1284854,47,1,1
252.624,877.7033783,77,1,1
194.9768,755.6830943,51,0,1
187.656,1122.270266,64,1,1
265.147,1308.576837,51,1,1
265.147,1949.172062,65,1,1
179.9794,1305.850314,24,0,0
242.6143,1064.75404,66,1,1
230.1051,1413.736327,18,1,1
255.1372,1012.460755,66,1,1
114.9509,1237.669889,49,0,0
129.9598,1038.488008,27,1,0
104.9781,967.2708805,69,0,0
120.0035,1606.304191,48,0,1
157.4698,2013.177858,83,0,0
240.1149,1113.10611,73,1,1
265.147,887.1803664,37,1,1
207.4754,2326.985753,49,1,0
172.4579,1097.624148,79,0,1
235.1417,1318.882817,31,1,1
104.9781,1241.231205,33,0,0
235.1417,1741.054382,22,1,1
149.9776,699.0938491,31,0,1
149.9483,1165.681938,56,0,1
172.4705,2792.394717,43,1,0
182.4433,1450.000546,71,1,0
124.9935,646.8507919,74,0,0
172.4871,1011.014705,40,0,1
124.9935,1684.485758,59,0,0
105.011,686.2608911,23,0,0
137.4686,585.4873226,76,0,0
232.6228,1436.945723,89,1,1
182.447,985.2729584,71,1,0
235.1417,2654.737765,68,1,1
174.9768,1419.012995,29,0,1
137.4698,1938.215738,86,0,0
139.965,1483.797409,75,1,0
104.9643,704.3641607,79,0,0
194.9663,2739.364415,21,1,0
235.1555,1446.866289,69,1,1
184.9496,1523.800316,51,0,1
210.1518,1006.003672,24,1,1
104.9643,1777.783534,20,0,0
184.9785,1276.752415,33,1,0
275.1198,1283.308128,30,1,1
149.9776,1033.91479,21,0,1
162.4526,1455.55459,31,0,1
162.4833,1241.877666,57,0,0
147.4421,250.4817182,84,1,0
147.4564,1045.602146,35,0,0
182.447,573.1171783,72,1,0
235.1555,1967.928007,41,1,1
127.4958,263.971695,68,0,0
117.4392,1825.27674,69,0,1
124.9643,771.0222493,86,0,0
117.4835,856.3808128,62,1,0
230.1344,1504.498094,78,1,1
134.9509,765.5762196,54,0,0
275.1198,1206.792948,83,1,1
152.4798,903.6901827,60,0,1
104.9781,1673.87195,82,0,0
207.6094,1643.441405,31,1,1
210.127,1526.714907,47,1,1
104.9643,1161.650257,67,0,0
139.9792,1537.25042,54,1,0
255.1417,1023.75368,86,1,1
127.4783,1627.688937,38,0,0
127.4421,890.2145776,71,1,0
182.4676,1884.134154,58,0,1
187.4847,1363.30698,55,0,1
255.1336,1674.511863,35,1,1
137.4978,1600.620121,22,0,0
92.45514,1122.62327,55,0,0
164.967,1273.860067,62,0,1
134.9509,2059.963787,56,0,0
204.9634,655.8888087,51,0,1
245.1283,1286.962111,87,1,1
194.9663,924.0477339,70,1,0
117.4392,1618.001407,73,0,1
209.9931,1694.511052,80,1,0
172.4871,1481.549539,68,0,1
120.0049,1875.470621,30,0,0
147.4601,1292.234972,41,0,0
169.9447,512.8321486,25,0,1
167.4564,2594.832192,24,0,0
159.9942,500.3610113,83,1,0
230.1051,1396.341948,29,1,1
242.6573,1014.229725,79,1,1
194.9699,1097.005959,80,1,0
242.6143,740.0394011,87,1,1
204.9634,1262.139061,22,0,1
127.4958,1107.083954,41,0,0
252.6378,1009.804308,66,1,1
149.9778,722.8952824,39,0,0
127.4586,971.0087147,46,0,1
152.4624,1060.105051,59,0,1
114.9658,944.6665184,59,1,0
237.6549,1919.953096,78,1,1
157.4836,600.3283664,79,0,0
149.9621,1080.503708,26,0,1
147.4713,1007.348141,31,1,0
149.9776,1535.243963,32,0,1
117.5015,657.9643336,54,0,0
187.4974,1710.612591,18,1,0
179.9794,1093.745962,71,0,0
149.9776,962.6412103,60,0,1
179.9794,713.2732917,64,0,0
139.9349,1141.442182,50,0,1
230.1344,860.7975297,55,1,1
152.5104,2790.826119,49,0,0
220.1149,1261.505669,50,1,1
147.4564,1027.720431,71,0,0
174.9755,837.8796845,76,0,1
245.1457,1589.194648,21,1,1
129.9763,862.9115483,61,0,1
182.4762,1033.144943,69,1,0
137.4392,487.4290639,87,0,1
204.9797,1275.449066,30,1,0
270.1604,1812.910095,23,1,1
242.6281,1172.010209,20,1,1
192.4567,721.7486176,65,1,0
207.4974,855.8268713,27,1,0
247.6647,1907.528361,76,1,1
164.9853,1670.602657,36,0,1
230.1344,1197.221097,27,1,1
142.4713,1555.314176,55,0,1
192.4705,1752.77238,53,1,0
162.4937,1622.823317,43,1,0
164.9647,1734.660297,49,1,0
172.4567,1814.120844,19,1,0
124.9607,1527.543295,22,0,0
210.1051,1915.881708,57,1,1
157.4836,1333.059808,65,0,0
192.4705,807.7008528,43,1,0
162.4608,1259.0664,28,1,0
114.9728,449.1682295,51,0,0
127.4738,1242.428824,21,0,0
149.9621,495.3955859,42,0,1
104.9629,732.1459678,56,0,1
149.9483,958.3344749,47,0,1
192.4404,2037.426425,41,0,1
149.9621,1335.96148,32,0,1
129.9926,1116.324602,75,1,0
262.6106,1053.191872,31,1,1
212.6415,1342.598456,66,1,1
152.4798,1024.169439,29,0,1
127.4586,757.4450596,56,0,1
245.1283,2036.889178,66,1,1
172.4848,2352.994051,74,1,0
147.4564,991.5989798,43,0,0
172.4624,1409.472824,57,0,1
157.4698,1630.702145,67,0,0
207.4974,1051.673689,42,1,0
149.9845,1727.365848,22,1,0
194.9768,1006.779634,41,0,1
162.5299,2110.79392,70,0,0
162.4653,1078.773197,65,1,0
79.97886,499.9821554,33,0,0
124.9607,909.4363783,53,0,0
262.6106,1260.9421,54,1,1
194.9699,1893.522906,54,1,0
162.5005,356.9526336,85,0,1
149.9598,2534.437264,69,1,0
162.4526,696.7035556,50,0,1
147.5031,840.7473935,60,0,0
152.4907,1102.750144,23,0,1
129.9621,1163.746203,76,0,1
79.97886,627.880394,28,0,0
214.9663,2176.358333,36,1,0
204.961,1332.165747,62,1,0
184.9853,971.649096,53,0,1
222.6143,1477.559089,87,1,1
129.995,726.5900328,51,0,1
147.4601,1676.80832,38,0,0
117.4858,1134.541267,40,0,1
187.4811,2361.62202,49,0,1
129.9763,1051.602727,35,0,1
204.9634,2573.594199,86,0,1
162.447,1585.841616,62,1,0
240.1149,1261.564075,34,1,1
127.4783,868.7530886,47,0,0
159.9476,907.3050831,58,1,0
127.4601,864.4642177,24,0,0
114.9728,1321.498572,62,0,0
202.4433,1145.984358,84,1,0
174.9882,1918.9486,38,1,0
179.9476,551.7257141,40,1,0
127.4783,2078.823247,51,0,0
172.4742,322.5237064,67,1,0
194.9992,714.3448036,54,1,0
104.9923,619.4159878,63,0,0
147.4738,2001.025597,32,0,0
149.9483,863.2029351,82,0,1
127.4738,2444.542685,26,0,0
200.1323,1409.589822,86,1,1
159.9794,1528.092146,75,0,0
169.9928,450.2597019,51,0,0
124.9781,414.3393996,59,0,0
137.4686,821.8429175,44,0,0
114.9728,605.5839866,21,0,0
232.652,1031.032132,28,1,1
169.9928,808.4971819,81,0,0
179.9476,1996.584616,49,1,0
242.6143,911.7679224,52,1,1
182.4653,896.9821918,41,1,0
137.4872,1400.209069,42,0,0
92.5018,686.2974269,43,0,0
147.4601,855.2059629,82,0,0
139.9349,1078.567268,69,0,1
179.9656,2196.794349,58,0,0
114.9509,883.7264825,32,0,0
152.4579,1456.082414,63,0,1
187.6422,823.4333368,36,1,1
149.9447,1973.622689,46,0,1
240.1149,1570.153315,63,1,1
112.4551,321.8958659,42,0,0
147.4783,558.9941784,44,0,0
192.4705,2022.620666,62,1,0
124.9781,484.8655509,58,0,0
182.4538,1317.388693,37,0,1
232.6228,1046.538825,30,1,1
159.9642,1054.806106,49,0,1
179.9476,1904.865627,38,1,0
119.9568,2494.211424,36,0,1
127.4421,2060.536764,44,1,0
139.9349,1485.319376,48,0,1
245.1283,2177.704307,38,1,1
174.9744,2451.995707,37,1,0
172.4441,842.193169,38,0,1
184.9785,899.1324428,19,1,0
184.9496,1435.244426,45,0,1
247.6647,2850.191042,52,1,1
167.4564,953.6134686,72,0,0
194.9699,1125.724207,71,1,0
147.4738,2754.774128,60,0,0
127.4421,1563.141746,78,1,0
220.1323,1525.934554,85,1,1
162.497,1782.253032,49,0,0
159.9512,1105.06706,75,1,0
139.9568,841.9569184,55,0,1
120.0049,639.623576,85,0,0
129.9621,1497.624239,34,0,1
255.1555,950.0977853,59,1,1
119.9897,915.023098,56,0,1
207.6094,1472.144905,19,1,1
177.4945,1237.609162,62,0,1
207.6094,1688.469176,51,1,1
232.6415,1279.335621,41,1,1
220.1149,2310.814138,57,1,1
127.4783,1351.805265,66,0,0
127.4958,1537.706248,35,0,0
149.9741,2027.035214,33,0,0
169.9447,1074.116423,87,0,1
192.4404,1500.00368,27,0,1
235.1417,1742.049983,58,1,1
92.45514,506.4720015,74,0,0
169.9671,799.8803649,29,1,0
172.5104,1080.663566,54,0,0
154.9755,1701.75372,61,0,1
192.4885,2063.282237,24,0,0
214.9525,2111.077001,37,1,0
184.961,1745.550396,43,1,0
217.484,1131.921,51,1,0
125.0073,1114.43184,62,0,0
132.5127,1291.650867,33,0,1
137.4698,895.1202801,82,0,0
152.4555,1740.01586,75,1,0
187.6094,1477.901329,46,1,1
127.4601,1029.623058,56,0,0
79.97886,1333.702402,19,0,0
197.4945,2499.22788,63,0,1
220.1185,1280.600763,43,1,1
157.4698,1312.812193,58,0,0
194.9699,1515.642262,27,1,0
220.1615,761.9185367,50,1,1
172.4555,1771.904961,62,1,0
107.4806,1555.471333,67,0,1
142.4689,1639.236491,19,1,0
187.4673,1420.169187,36,0,1
175.0062,1208.719407,50,0,0
197.6288,716.3402711,75,1,1
112.4551,506.5377808,26,0,0
214.9663,915.3457897,19,1,0
152.509,1005.757327,37,0,1
149.9598,462.9626012,39,1,0
182.4833,1634.207671,81,0,0
182.497,1524.896385,77,0,0
149.9621,1443.47725,66,0,1
124.9781,599.0290899,61,0,0
165.0113,2366.107617,70,1,0
120.0035,1206.904751,34,0,1
255.1555,1553.215778,20,1,1
197.6288,966.3793761,66,1,1
149.9598,1608.519234,31,1,0
172.4567,1283.018595,85,1,0
265.1283,1524.959035,75,1,1
149.9928,1291.655399,88,0,0
119.9568,1782.001605,48,0,1
137.4392,270.9293518,74,0,1
117.4686,812.4076078,87,0,0
220.1323,1066.249033,58,1,1
149.9447,2026.924358,49,0,1
179.9656,1203.774277,41,0,0
192.4885,1235.76897,48,0,0
222.65,1512.125761,52,1,1
132.466,1317.208422,38,0,1
162.4526,522.4324646,88,0,1
149.9447,988.3464184,41,0,1
232.6415,1672.058732,64,1,1
139.9568,655.9249473,51,0,1
104.9643,1200.247776,19,0,0
149.989,413.1912075,56,1,0
200.1323,1246.012987,64,1,1
184.9853,932.7790894,50,0,1
137.4686,847.6690217,80,0,0
172.4848,1819.640333,19,1,0
152.4624,1238.459696,45,0,1
175.1331,1541.284939,76,1,1
220.1615,2210.526102,84,1,1
149.9741,1541.0921,30,0,0
144.9607,577.9768805,55,0,0
139.9861,1430.966496,73,0,1
212.6415,1716.755804,33,1,1
139.9875,1282.568064,44,0,0
235.1555,2709.337012,74,1,1
159.965,1702.35927,64,1,0
245.1612,985.96179,46,1,1
152.4742,1262.175265,19,1,0
137.4392,441.303964,88,0,1
210.1518,724.2830732,59,1,1
179.9476,1143.379552,60,1,0
204.9797,755.3426141,41,1,0
117.4835,2291.020179,66,1,0
179.9794,702.2310933,56,0,0
137.4872,529.8555137,24,0,0
120.0035,717.7031752,44,0,1
162.4713,1447.576599,28,0,1
149.9378,1003.311614,52,1,0
117.4392,2322.340226,19,0,1
147.4738,930.0652299,37,0,0
177.6508,2441.911507,21,1,1
162.4689,959.4182525,75,1,0
127.5067,1209.964607,51,0,0
152.4579,1814.711402,69,0,1
147.4783,1031.328337,43,0,0
157.4836,2142.048492,62,0,0
107.4958,1179.03962,23,0,0
120.0049,980.2047172,72,0,0
114.9658,2710.699322,22,1,0
140.0049,874.8586177,36,0,0
159.9794,1455.89147,71,0,0
169.9928,338.0121063,63,0,0
129.995,822.6124438,74,0,1
105.011,446.3286395,63,0,0
164.9715,1905.720335,67,0,1
127.5112,837.2841389,36,0,0
162.4833,1419.94259,84,0,0
182.497,893.9429985,24,0,0
147.4601,412.2016012,88,0,0
114.9838,693.7341041,39,0,0
112.4844,618.2837675,27,0,0
137.4686,553.494246,23,0,0
142.5007,1435.659724,57,0,0
117.5152,937.3671919,59,0,0
172.4848,971.4767445,35,1,0
117.4392,980.9842958,77,0,1
149.9598,520.0280011,28,1,0
112.4844,982.9761431,72,0,0
129.9926,2902.678202,78,1,0
117.4686,1876.277402,80,0,0
169.9378,1767.444722,44,1,0
204.9634,903.733212,45,0,1
127.4783,1022.929869,23,0,0
210.1518,1803.186158,75,1,1
172.4441,1034.993917,71,0,1
162.4653,1097.407168,57,1,0
120.0035,1973.92172,78,0,1
149.9621,1943.299733,63,0,1
182.4608,2068.674053,71,1,0
169.9741,1433.513815,30,0,0
137.4872,1010.477682,39,0,0
172.4624,993.0023112,72,0,1
182.497,939.4887657,77,0,0
152.4952,1149.009681,59,0,1
182.447,821.6574124,48,1,0
139.9512,1185.85182,89,1,0
149.9707,427.8088852,78,1,0
187.656,722.8349685,59,1,1
152.4742,1261.333501,21,1,0
120.0035,514.2333467,61,0,1
127.4421,1612.488802,25,1,0
174.9699,2587.895755,53,1,0
172.4871,1945.615058,30,0,1
182.4433,2159.000591,69,1,0
162.4676,1301.182014,22,0,1
195.0062,907.5139744,40,0,0
255.1336,2692.714225,51,1,1
104.9781,951.0274665,30,0,0
142.5007,1697.166405,41,0,0
162.4827,871.4588583,37,1,0
242.6573,1819.192603,42,1,1
147.4601,567.5523212,64,0,0
152.4441,776.5788688,58,0,1
114.9976,439.0514662,75,0,0
119.9568,1725.42639,38,0,1
164.9889,1060.670899,30,0,1
162.4833,1143.803066,52,0,0
192.4567,1928.36236,47,1,0
149.9447,1114.579555,33,0,1
82.49655,320.9812888,47,0,0
139.965,1826.031678,74,1,0
104.9781,707.1891381,62,0,0
112.4551,658.6339621,35,0,0
232.652,1163.644754,49,1,1
194.9699,1003.915085,78,1,0
142.4689,1116.476714,19,1,0
227.4754,856.9298283,37,1,0
197.6288,2060.236225,27,1,1
172.4705,1803.766672,57,1,0
127.4738,2435.584022,71,0,0
149.9378,1612.709993,87,1,0
112.4551,426.4255699,55,0,0
182.4608,778.200989,50,1,0
174.9744,1268.042248,24,1,0
162.4713,2049.799984,60,0,1
159.983,2265.62602,84,0,0
207.4811,1236.012715,65,0,1
204.9634,1401.299612,33,0,1
182.4762,2288.984083,72,1,0
182.4538,1700.981258,18,0,1
147.4601,1544.583357,58,0,0
160.0013,1956.709597,21,0,0
207.6094,650.9200141,36,1,1
257.6513,2509.367174,81,1,1
252.624,942.1751694,28,1,1
204.961,1687.611214,26,1,0
147.4601,1238.315929,64,0,0
162.4676,1626.329435,58,0,1
174.9581,2175.607761,41,0,1
287.6427,1288.594508,22,1,1
257.6549,1134.240308,45,1,1
172.4624,1036.983336,87,0,1
222.6326,1931.414865,37,1,1
117.4392,1943.981469,76,0,1
169.9447,1918.0889,77,0,1
159.9512,954.1821997,63,1,0
114.9658,907.2332556,65,1,0
119.9568,1618.557444,27,0,1
169.9928,517.420314,53,0,0
207.6386,751.4491239,78,1,1
114.9509,1025.488105,45,0,0
192.4885,1066.382948,32,0,0
127.4738,783.7920101,63,0,0
200.1652,892.372841,81,1,1
182.4676,1403.146012,72,0,1
174.9882,1901.748017,56,1,0
162.4608,1354.828783,49,1,0
184.9634,1403.371015,22,0,1
169.9378,1705.393068,23,1,0
192.4705,1118.312856,73,1,0
107.482,1761.872716,77,0,0
142.4713,1569.873827,85,0,1
242.6106,2038.559634,39,1,1
290.1604,1822.617538,27,1,1
194.9768,544.6911156,37,0,1
162.4653,1422.2449,50,1,0
194.9663,1236.530575,76,1,0
222.6281,1385.346757,51,1,1
252.6378,1104.049328,70,1,1
175.0048,1667.975198,28,0,1
142.4526,2066.602785,34,0,1
159.9875,951.5719456,80,0,0
245.1283,2519.749676,67,1,1
212.6415,1402.733623,73,1,1
182.4608,867.400478,67,1,0
124.9607,1749.548835,62,0,0
207.4754,1738.461046,87,1,0
202.6829,1711.417233,30,1,1
257.6549,906.3706236,75,1,1
169.9928,1230.552027,40,0,0
245.1457,1217.513281,30,1,1
117.4858,313.8263132,87,0,1
200.1652,914.9491958,19,1,1
245.132,1677.870071,48,1,1
190.127,3348.604428,26,1,1
149.9378,1633.825007,80,1,0
157.4836,1818.78969,27,0,0
222.65,729.4156023,74,1,1
217.4702,1921.943744,31,1,0
159.9794,987.7767172,50,0,0
184.9963,906.6428092,35,0,1
287.6427,1873.849553,44,1,1
169.9741,1194.501468,41,0,0
159.9875,684.120914,67,0,0
139.9512,2104.759302,77,1,0
169.9447,1439.393149,41,0,1
184.9785,1145.212837,49,1,0
192.4404,1318.124689,57,0,1
129.995,1482.175651,62,0,1
149.9778,659.0331885,26,0,0
102.4746,813.1772502,83,0,0
194.9525,1402.943949,66,1,0
174.9919,762.6142063,23,1,0
192.4404,606.098118,80,0,1
124.9643,1844.72312,71,0,0
117.4835,1054.470395,33,1,0
220.1615,840.4153973,54,1,1
255.1417,1159.773784,24,1,1
207.4754,1575.575608,83,1,0
225.1457,1494.926003,52,1,1
160.0122,546.329954,46,0,0
210.1563,2911.171492,27,1,1
104.9629,411.3879952,50,0,1
162.4526,1415.214639,47,0,1
152.4579,1734.8206,27,0,1
117.4392,2316.736557,73,0,1
207.4811,1575.21359,59,0,1
137.4392,780.0022534,44,0,1
124.9607,1394.391376,69,0,0
149.989,1833.860705,65,1,0
149.9447,2264.252412,40,0,1
117.4392,1381.204928,44,0,1
127.4738,2342.458997,86,0,0
169.9447,688.5203813,48,0,1
197.484,1537.896278,53,1,0
162.4833,1659.460954,21,0,0
257.6549,1469.056257,23,1,1
162.4827,1269.863425,25,1,0
197.484,1877.408606,47,1,0
152.4884,2200.745774,85,1,0
157.4698,292.5858924,80,0,0
242.6106,1274.226078,88,1,1
112.4551,1147.89846,69,0,0
195.0062,1387.672089,19,0,0
230.1344,1647.527241,41,1,1
197.6288,1274.638992,48,1,1
240.1149,1373.050161,89,1,1
192.4404,824.1074963,33,0,1
212.6415,1192.839844,36,1,1
147.4564,1250.575676,35,0,0
107.4958,1638.668955,19,0,0
184.9939,586.7907291,80,1,0
139.9816,1504.092246,21,0,1
179.9656,589.6981979,85,0,0
232.6228,1937.879436,29,1,1
142.4713,1621.89345,53,0,1
252.624,900.8621208,18,1,1
169.9928,733.8730965,86,0,0
197.4945,1240.211719,78,0,1
192.4404,2120.230349,62,0,1
94.97283,3346.893074,64,0,0
187.656,978.4054903,70,1,1
117.4392,1154.151996,53,0,1
192.4705,1445.998649,82,1,0
242.6326,816.9425462,58,1,1
210.1051,1860.544496,54,1,1
220.1185,1315.586731,60,1,1
169.9741,1747.966742,29,0,0
147.4421,335.2998891,76,1,0
117.4858,1437.800807,81,0,1
139.9875,2143.189724,55,0,0
92.45514,810.6535635,80,0,0
275.1198,2046.091342,77,1,1
124.9607,790.0442858,79,0,0
112.4551,1054.031935,66,0,0
159.9349,579.0788972,27,0,1
182.497,1023.023077,86,0,0
147.4421,1114.819074,88,1,0
242.6143,1306.124464,34,1,1
147.4738,1355.525049,37,0,0
129.9483,1079.325698,27,0,1
214.9663,3069.097767,33,1,0
255.1417,1553.257429,19,1,1
242.6143,954.1842126,86,1,1
124.9643,506.014128,73,0,0
230.1344,1512.206567,22,1,1
197.4725,1418.137965,46,0,1
267.6647,1173.536496,44,1,1
204.961,1555.075783,19,1,0
204.9634,1026.361306,74,0,1
114.9976,252.1141473,86,0,0
194.9699,934.5432733,85,1,0
187.6094,2616.607102,42,1,1
132.466,1921.908003,81,0,1
147.4738,1180.747336,37,0,0
190.1599,1596.133478,62,1,1
197.6288,978.0906718,85,1,1
137.4836,2945.865945,31,0,0
169.9447,865.1029349,27,0,1
142.4526,1474.927731,74,0,1
104.9643,1655.231847,62,0,0
184.9797,1990.499153,48,1,0
162.5299,1473.227973,73,0,0
140.0013,1559.33881,66,0,0
127.4738,1835.292593,69,0,0
160.0013,511.2155972,40,0,0
142.4993,754.1266839,42,0,1
169.9447,826.366889,75,0,1
152.4579,2131.892874,69,0,1
157.4836,1062.367672,33,0,0
194.9744,511.1215788,87,1,0
179.9794,1207.589721,57,0,0
214.9663,1019.501584,56,1,0
129.9621,1426.604038,55,0,1
255.1417,1792.010429,28,1,1
154.9755,2558.308043,64,0,1
137.4978,760.8370835,40,0,0
230.1051,972.1523011,82,1,1
107.4806,1769.609462,22,0,1
104.9923,562.038508,22,0,0
194.9992,801.1054209,56,1,0
162.4676,1685.817734,50,0,1
207.4811,1299.583627,40,0,1
184.9496,1178.011696,41,0,1
139.9792,843.1843931,52,1,0
114.9976,979.002185,53,0,0
184.9785,717.8935328,64,1,0
154.9755,1192.457478,50,0,1
194.9699,1265.450999,67,1,0
257.6549,3343.612596,89,1,1
127.475,479.3287784,63,1,0
202.4433,805.2130716,77,1,0
124.9643,965.4661617,25,0,0
197.4945,1118.046807,52,0,1
95.01949,1424.90105,75,0,0
102.4746,1003.68472,38,0,0
120.0049,1622.201707,24,0,0
162.4608,1689.545339,20,1,0
202.4433,1080.752449,26,1,0
157.4698,1826.132589,54,0,0
207.6094,1227.038436,47,1,1
222.65,768.9098018,75,1,1
174.9882,1058.572083,25,1,0
252.624,1121.796023,50,1,1
200.1323,3174.219068,58,1,1
242.6326,1110.320153,31,1,1
222.6609,1765.087747,74,1,1
204.9634,880.3136958,31,0,1
252.6378,2864.553994,78,1,1
162.4937,1294.33801,70,1,0
139.983,1639.020185,62,0,0
127.4601,918.1830814,68,0,0
112.4551,991.6569518,53,0,0
187.4673,1482.762683,42,0,1
187.6422,1265.511252,37,1,1
222.6143,1316.126296,48,1,1
142.4689,1368.093103,19,1,0
127.4887,889.7590173,65,1,0
207.6094,628.1057927,77,1,1
92.48802,983.5145753,36,0,0
159.9794,2099.998325,67,0,0
127.4887,702.030012,82,1,0
172.4579,588.3651083,23,0,1
245.147,1859.062929,68,1,1
147.4421,734.4252105,27,1,0
104.9781,1417.244497,61,0,0
164.9715,1593.482092,25,0,1
