MonthlyCharge,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
159.983,0,1,1,0,0,1,1,1,0,0
127.4421,1,0,1,0,0,0,0,0,0,1
237.6549,1,0,1,0,1,1,1,1,1,1
112.4551,1,0,1,0,0,0,0,0,0,0
152.4555,0,0,1,0,1,1,0,0,0,1
220.1149,0,0,1,1,0,0,0,0,1,1
179.9476,0,0,1,1,0,0,0,0,0,1
172.4567,1,0,1,1,0,0,0,1,0,1
139.9875,1,1,1,1,1,0,0,1,0,0
159.9794,0,0,1,1,0,1,1,0,0,0
164.9647,1,0,1,0,1,1,0,1,0,1
157.4836,0,0,1,1,0,0,1,0,0,0
200.1185,1,0,1,0,0,0,0,1,1,1
182.4538,1,0,1,1,0,0,0,1,1,0
242.6573,1,0,1,1,0,1,1,0,1,1
139.965,1,1,1,0,0,0,1,0,0,1
169.9447,0,1,1,1,0,0,0,0,1,0
184.9785,1,0,1,0,1,1,1,0,0,1
149.9776,0,0,1,1,0,0,0,1,1,0
222.6281,1,0,1,0,0,1,1,0,1,1
222.6326,0,0,1,1,1,0,0,0,1,1
242.6106,1,1,1,1,0,1,0,0,1,1
179.9476,1,0,1,1,0,0,0,0,0,1
235.1372,1,0,1,0,0,1,1,1,1,1
262.6106,1,0,0,1,0,1,0,0,1,1
117.4872,0,1,1,0,0,0,1,1,0,0
204.9797,0,1,1,1,0,0,1,1,0,1
92.5018,1,1,1,0,0,0,1,0,0,0
212.6695,1,1,1,0,1,1,1,0,1,1
139.9349,0,0,1,0,0,1,0,0,1,0
230.1051,1,0,1,0,0,1,0,0,1,1
242.6143,1,0,1,0,0,1,0,1,1,1
162.497,1,0,1,1,1,1,1,0,0,0
129.9483,1,0,1,0,0,0,0,1,1,0
139.965,0,0,1,0,0,0,1,0,0,1
182.4433,0,0,1,1,0,1,0,0,0,1
127.4601,0,0,1,0,0,1,0,1,0,0
154.9755,1,1,0,0,1,1,1,0,1,0
152.4579,0,0,1,0,0,1,1,0,1,0
134.9509,0,0,1,0,0,1,0,0,0,0
140.0013,1,1,1,1,1,0,1,0,0,0
112.4844,0,1,1,1,0,0,0,0,0,0
197.4702,0,0,1,1,1,1,0,1,0,1
129.9621,0,0,1,0,0,0,1,0,1,0
197.4702,0,1,1,1,1,1,0,1,0,1
187.6094,0,0,1,0,0,0,0,0,1,1
192.4404,0,0,1,1,0,1,0,0,1,0
137.4684,0,1,1,1,0,0,0,0,1,0
139.9512,1,0,1,0,0,0,0,1,0,1
152.5022,0,0,1,0,1,1,1,0,0,1
194.9525,1,1,1,1,0,1,0,1,0,1
174.9768,1,1,1,1,0,0,1,1,1,0
192.4705,1,0,1,1,0,0,1,0,0,1
182.49,1,0,1,1,0,1,1,0,0,1
149.9621,0,1,1,0,0,0,1,0,1,0
217.484,0,1,1,1,1,1,1,0,0,1
242.6281,0,0,1,0,0,1,1,0,1,1
132.466,0,1,1,0,1,0,0,1,1,0
147.4713,1,1,1,1,0,0,0,0,0,1
117.4392,1,1,1,0,0,0,0,0,1,0
202.4433,0,0,1,1,0,1,0,0,0,1
140.0013,0,0,1,1,1,0,1,0,0,0
162.4676,0,1,1,1,0,0,1,0,1,0
142.4713,1,0,1,0,0,0,1,1,1,0
255.1198,1,1,1,1,0,1,0,1,1,1
275.1336,0,0,1,1,0,1,1,0,1,1
200.1185,0,0,1,0,0,0,0,1,1,1
200.1652,0,1,1,0,0,0,1,1,1,1
147.4738,1,0,1,0,0,1,1,0,0,0
232.6415,0,0,1,0,0,0,1,1,1,1
127.4601,1,0,1,0,0,1,0,1,0,0
194.9581,1,1,1,1,1,1,0,0,1,0
210.1051,1,0,1,0,0,1,0,0,1,1
179.9476,0,1,1,1,0,0,0,0,0,1
154.9755,1,0,1,0,1,1,1,0,1,0
182.447,1,0,1,0,0,1,0,1,0,1
222.6281,0,0,1,0,0,1,1,0,1,1
137.4686,0,0,1,0,1,1,0,0,0,0
152.5104,1,0,1,1,1,0,1,1,0,0
162.4713,0,0,1,0,0,0,1,1,1,0
169.9447,1,1,0,1,0,0,0,0,1,0
162.4713,1,0,1,0,0,0,1,1,1,0
162.4827,0,0,1,0,1,0,1,0,0,1
182.4676,1,0,0,1,0,0,1,0,1,0
119.9568,1,1,1,0,1,0,0,0,1,0
162.447,1,0,1,0,0,1,0,1,0,1
182.4833,0,1,1,1,1,1,0,1,0,0
147.4601,1,1,1,0,0,1,0,1,0,0
159.9349,1,1,1,0,0,1,0,0,1,0
164.967,0,1,1,0,0,1,1,1,1,0
194.9663,1,0,1,1,0,1,1,0,0,1
240.1149,0,0,1,1,0,0,0,0,1,1
160.0013,1,0,0,1,1,0,1,0,0,0
242.6326,1,0,1,1,1,0,0,0,1,1
200.1323,1,0,1,0,0,0,1,0,1,1
149.9447,0,0,1,1,0,0,0,0,1,0
149.9776,1,0,1,1,0,0,0,1,1,0
207.4754,0,1,1,1,0,1,1,1,0,1
172.4705,0,0,1,1,0,0,1,0,0,1
159.9656,0,1,1,1,0,1,0,1,0,0
232.6707,0,1,1,1,0,0,1,1,1,1
255.1555,0,1,1,1,1,0,1,0,1,1
179.9656,1,0,1,1,0,1,0,1,0,0
252.624,0,1,1,1,0,0,0,1,1,1
112.4551,0,1,1,0,0,0,0,0,0,0
184.9785,0,0,1,0,1,1,1,0,0,1
142.4689,0,0,0,0,1,0,0,1,0,1
255.1336,0,0,1,1,0,1,1,0,1,1
190.1737,1,0,1,0,1,0,1,0,1,1
220.1323,0,0,0,0,0,0,1,0,1,1
79.97886,1,0,1,0,0,0,0,0,0,0
162.447,1,1,1,0,0,1,0,1,0,1
137.4392,0,1,1,0,0,0,0,0,1,0
147.4421,0,0,1,0,0,0,0,0,0,1
184.9853,0,0,1,1,1,0,1,0,1,0
104.9629,1,1,1,0,0,0,0,0,1,0
179.9656,0,1,1,1,0,1,0,1,0,0
127.4738,0,1,1,0,0,1,1,0,0,0
149.9378,0,0,1,0,0,1,0,0,0,1
207.4811,1,0,1,1,1,1,1,0,1,0
245.132,0,0,1,0,1,1,0,1,1,1
182.497,0,0,1,1,1,1,1,0,0,0
132.466,1,0,1,0,1,0,0,1,1,0
172.4579,1,0,1,0,0,1,1,0,1,0
242.6573,0,0,1,1,0,1,1,0,1,1
242.6326,0,1,1,1,1,0,0,0,1,1
147.4783,1,1,1,1,1,0,0,0,0,0
172.4733,1,0,1,1,0,1,0,1,1,0
155.0084,1,1,1,0,1,1,1,1,1,0
222.6143,1,0,1,0,0,1,0,1,1,1
232.6415,1,0,1,0,0,0,1,1,1,1
202.6829,0,0,1,0,1,0,1,1,1,1
222.6792,0,0,0,1,1,0,1,0,1,1
147.4421,1,0,1,0,0,0,0,0,0,1
137.4698,0,0,1,1,0,0,0,1,0,0
199.9902,1,0,1,1,1,1,1,1,1,0
152.4952,0,0,1,1,1,0,0,1,1,0
172.4705,0,0,0,1,0,0,1,0,0,1
139.9861,0,0,1,1,1,0,0,0,1,0
184.9647,0,0,1,0,1,1,0,1,0,1
167.4564,0,0,1,1,0,1,0,0,0,0
245.1283,0,1,1,1,1,1,0,0,1,1
127.4887,0,0,0,0,0,0,1,0,0,1
230.1051,1,0,1,0,0,1,0,0,1,1
139.9568,1,1,1,0,1,0,0,0,1,0
174.9768,1,1,1,1,0,0,1,1,1,0
137.4686,0,0,1,0,1,1,0,0,0,0
162.4833,0,0,1,1,1,1,0,1,0,0
179.9476,1,0,1,1,0,0,0,0,0,1
182.447,1,0,1,0,0,1,0,1,0,1
167.4564,0,0,1,1,0,1,0,0,0,0
139.9792,1,1,1,0,1,1,0,0,0,1
152.466,1,0,1,0,1,0,0,1,1,0
162.4676,1,0,1,1,0,0,1,0,1,0
277.6513,1,0,0,1,1,1,1,0,1,1
194.9663,0,0,1,1,0,1,1,0,0,1
162.447,0,0,1,0,0,1,0,1,0,1
174.9768,1,0,1,1,0,0,1,1,1,0
142.5007,1,1,1,0,1,1,1,1,0,0
194.9744,1,0,1,1,1,0,0,1,0,1
217.4702,1,0,1,1,1,1,0,1,0,1
202.6362,0,1,1,0,1,0,0,1,1,1
167.4564,1,0,1,1,0,1,0,0,0,0
207.4974,0,0,1,1,1,0,1,1,0,1
162.4827,0,1,1,0,1,0,1,0,0,1
124.9781,1,0,1,0,0,0,1,0,0,0
240.1149,0,0,1,1,0,0,0,0,1,1
149.9447,1,0,1,1,0,0,0,0,1,0
139.9875,1,1,1,1,1,0,0,1,0,0
112.4551,0,1,1,0,0,0,0,0,0,0
104.9643,0,0,1,0,0,0,0,1,0,0
175.1331,1,0,1,0,0,0,0,0,1,1
92.5018,1,0,0,0,0,0,1,0,0,0
162.4937,0,1,1,0,0,1,1,1,0,1
139.965,0,0,1,0,0,0,1,0,0,1
159.9656,1,0,0,1,0,1,0,1,0,0
140.0049,1,0,1,0,1,0,1,1,0,0
159.9794,1,0,1,1,0,1,1,0,0,0
82.49655,1,0,1,0,1,0,0,0,0,0
207.4754,1,0,1,1,0,1,1,1,0,1
159.9349,1,1,1,0,0,1,0,0,1,0
202.65,1,0,1,0,1,0,1,0,1,1
124.9781,0,1,1,0,0,0,1,0,0,0
252.6378,1,0,1,1,0,0,1,0,1,1
162.447,1,0,1,0,0,1,0,1,0,1
124.9607,1,1,1,1,0,0,0,0,0,0
277.6375,0,0,1,1,1,1,0,1,1,1
232.6378,0,0,1,1,0,0,1,0,1,1
140.0049,0,1,1,0,1,0,1,1,0,0
159.9512,1,1,1,0,0,0,0,1,0,1
220.1478,1,0,1,1,0,0,0,1,1,1
182.4762,0,0,1,1,0,1,0,1,0,1
107.5286,0,0,1,0,1,0,1,1,0,0
255.1417,0,0,1,1,1,0,0,1,1,1
129.9621,1,1,1,0,0,0,1,0,1,0
139.9349,0,0,1,0,0,1,0,0,1,0
202.65,1,1,1,0,1,0,1,0,1,1
162.4937,1,0,1,0,0,1,1,1,0,1
172.4705,0,0,1,1,0,0,1,0,0,1
162.4982,0,0,1,1,1,0,0,1,0,1
162.5005,0,1,1,1,0,0,1,1,1,0
147.4421,1,1,1,0,0,0,0,0,0,1
114.9728,0,1,1,0,1,0,0,0,0,0
165.0182,1,0,1,1,1,0,1,1,1,0
275.1336,0,0,1,1,0,1,1,0,1,1
255.1555,0,1,0,1,1,0,1,0,1,1
162.4713,0,0,1,0,0,0,1,1,1,0
187.656,0,0,1,0,0,0,1,0,1,1
137.4872,0,1,1,0,0,0,1,1,0,0
217.4702,1,0,1,1,1,1,0,1,0,1
127.5112,1,1,1,1,1,0,0,1,0,0
149.9913,1,0,1,1,0,0,1,0,1,0
164.967,1,1,1,0,0,1,1,1,1,0
197.484,0,1,1,1,1,1,1,0,0,1
137.4836,1,0,1,1,0,0,1,0,0,0
184.9647,0,0,1,0,1,1,0,1,0,1
124.9781,1,0,0,0,0,0,1,0,0,0
222.6143,1,0,1,0,0,1,0,1,1,1
139.9816,1,0,1,0,0,1,1,0,1,0
142.5007,1,1,1,0,1,1,1,1,0,0
240.1149,1,0,1,1,0,0,0,0,1,1
164.9889,0,1,1,0,1,0,1,1,1,0
194.9768,0,0,1,1,0,0,1,1,1,0
137.4686,0,0,1,0,1,1,0,0,0,0
220.1185,0,1,1,0,0,0,0,1,1,1
182.4676,0,0,1,1,0,0,1,0,1,0
179.9476,1,0,1,1,0,0,0,0,0,1
134.9509,1,0,1,0,0,1,0,0,0,0
107.4806,0,0,1,0,1,0,0,0,1,0
172.4885,1,0,1,1,0,1,1,1,0,0
149.9621,0,0,1,0,0,0,1,0,1,0
162.447,1,0,1,0,0,1,0,1,0,1
245.147,0,0,1,1,0,0,1,1,1,1
252.6378,0,0,1,1,0,0,1,0,1,1
159.9875,0,0,1,1,1,0,0,1,0,0
142.4827,1,0,1,0,1,0,1,0,0,1
184.9853,0,1,1,1,1,0,1,0,1,0
147.4421,1,1,1,0,0,0,0,0,0,1
210.138,1,0,1,0,0,1,0,1,1,1
132.4798,1,1,1,0,1,0,1,0,1,0
159.9942,1,0,1,1,0,0,1,0,0,1
184.9647,1,1,1,0,1,1,0,1,0,1
182.49,0,0,1,1,0,1,1,0,0,1
255.1665,0,1,1,1,0,1,1,1,1,1
127.4421,1,0,1,0,0,0,0,0,0,1
179.9794,0,0,0,1,0,1,1,0,0,0
202.65,1,1,1,0,1,0,1,0,1,1
119.9897,0,0,1,0,1,0,0,1,1,0
252.624,0,0,0,1,0,0,0,1,1,1
127.4421,1,1,1,0,0,0,0,0,0,1
182.4433,0,0,1,1,0,1,0,0,0,1
195.0062,0,0,1,1,1,1,1,1,0,0
187.4847,1,0,1,0,1,1,1,1,1,0
139.9678,1,0,1,0,0,1,0,1,1,0
159.9512,0,0,1,0,0,0,0,1,0,1
132.466,1,0,1,0,1,0,0,1,1,0
127.4586,0,0,1,0,0,1,0,0,1,0
149.9483,1,1,1,0,0,0,0,1,1,0
194.9663,1,0,1,1,0,1,1,0,0,1
154.9618,1,0,0,0,1,1,0,1,1,0
120.0035,1,0,1,0,1,0,1,0,1,0
127.4421,0,1,0,0,0,0,0,0,0,1
172.4555,0,0,0,0,1,1,0,0,0,1
220.1615,1,0,1,1,0,0,1,0,1,1
147.4783,0,0,1,1,1,0,0,0,0,0
79.97886,0,0,0,0,0,0,0,0,0,0
164.9785,0,0,1,0,1,1,1,0,0,1
172.4579,0,0,1,0,0,1,1,0,1,0
257.6549,1,0,1,0,1,1,1,1,1,1
184.967,0,0,1,0,0,1,1,1,1,0
147.4601,1,0,1,0,0,1,0,1,0,0
117.472,1,0,1,0,0,0,0,1,1,0
240.1149,0,1,1,1,0,0,0,0,1,1
174.9882,1,1,1,1,1,0,1,0,0,1
217.484,1,0,1,1,1,1,1,0,0,1
184.9797,0,0,1,1,0,0,1,1,0,1
169.9741,0,0,1,1,1,1,0,0,0,0
129.9763,0,0,1,0,1,1,0,0,1,0
147.4421,1,1,1,0,0,0,0,0,0,1
149.9598,1,1,0,0,1,0,0,0,0,1
192.4705,1,0,1,1,0,0,1,0,0,1
152.4579,1,0,1,0,0,1,1,0,1,0
182.4653,1,0,1,1,1,0,0,0,0,1
159.9656,1,0,1,1,0,1,0,1,0,0
220.1615,1,1,1,1,0,0,1,0,1,1
182.49,1,0,1,1,0,1,1,0,0,1
105.011,1,0,1,0,0,0,1,1,0,0
232.6415,0,0,1,0,0,0,1,1,1,1
104.9629,0,0,1,0,0,0,0,0,1,0
152.509,1,0,1,1,1,0,1,0,1,0
194.9663,0,0,1,1,0,1,1,0,0,1
165.0113,0,0,1,0,1,1,1,1,0,1
174.9755,0,1,1,0,1,1,1,0,1,0
169.9378,1,1,0,0,0,1,0,0,0,1
172.4733,1,0,1,1,0,1,0,1,1,0
207.4811,0,1,1,1,1,1,1,0,1,0
182.49,1,0,1,1,0,1,1,0,0,1
162.4653,1,0,1,1,1,0,0,0,0,1
124.9643,1,0,1,0,0,0,0,1,0,0
172.4871,0,1,1,1,0,1,1,0,1,0
159.965,1,0,1,0,0,0,1,0,0,1
245.1612,1,0,0,1,1,1,0,1,1,1
194.9744,1,0,1,1,1,0,0,1,0,1
255.1336,0,0,1,1,0,1,1,0,1,1
117.4872,0,1,1,0,0,0,1,1,0,0
265.1283,1,0,1,1,1,1,0,0,1,1
127.5067,0,1,1,0,0,1,1,1,0,0
137.4684,1,1,1,1,0,0,0,0,1,0
139.9678,1,0,0,0,0,1,0,1,1,0
192.4885,1,0,1,1,0,1,1,1,0,0
199.9902,0,0,1,1,1,1,1,1,1,0
147.4421,0,0,1,0,0,0,0,0,0,1
104.9629,1,0,1,0,0,0,0,0,1,0
210.127,1,0,0,0,1,0,0,0,1,1
207.6094,1,0,1,0,0,0,0,0,1,1
232.6228,0,0,1,0,1,1,0,0,1,1
197.4945,0,0,0,1,1,0,1,1,1,0
127.475,0,0,1,0,0,0,0,1,0,1
127.4421,0,1,1,0,0,0,0,0,0,1
252.6378,0,0,1,1,0,0,1,0,1,1
152.466,0,0,1,0,1,0,0,1,1,0
232.6415,1,0,0,0,0,0,1,1,1,1
132.466,1,0,1,0,1,0,0,1,1,0
204.9634,0,1,1,1,0,1,1,0,1,0
210.1518,0,1,1,0,0,1,1,0,1,1
230.1051,0,0,1,0,0,1,0,0,1,1
267.6647,1,0,1,1,1,0,1,1,1,1
222.65,1,1,1,0,1,0,1,0,1,1
169.9447,0,0,1,1,0,0,0,0,1,0
242.6143,1,0,1,0,0,1,0,1,1,1
172.4624,1,1,1,1,1,0,0,0,1,0
162.4653,1,0,1,1,1,0,0,0,0,1
149.9447,1,0,1,1,0,0,0,0,1,0
149.9915,1,1,1,0,1,1,1,0,0,0
172.4705,1,1,1,1,0,0,1,0,0,1
204.9797,0,1,1,1,0,0,1,1,0,1
157.4698,0,1,1,1,0,0,0,1,0,0
157.4698,1,0,1,1,0,0,0,1,0,0
217.4725,1,0,1,1,0,1,1,1,1,0
207.6386,0,0,1,1,0,0,0,0,1,1
147.4564,1,0,1,1,0,1,0,0,0,0
149.9915,1,0,1,0,1,1,1,0,0,0
179.9476,1,0,1,1,0,0,0,0,0,1
192.4567,1,0,1,1,0,0,0,1,0,1
172.4579,0,0,1,0,0,1,1,0,1,0
232.652,1,0,1,1,1,1,0,0,1,1
119.9568,0,1,1,0,1,0,0,0,1,0
92.45514,1,0,0,0,0,0,0,0,0,0
197.4702,1,1,1,1,1,1,0,1,0,1
169.9741,0,1,1,1,1,1,0,0,0,0
164.9853,0,0,1,1,1,0,1,0,1,0
169.9378,0,1,1,0,0,1,0,0,0,1
172.4567,0,1,1,1,0,0,0,1,0,1
182.4433,0,1,1,1,0,1,0,0,0,1
127.4783,1,0,1,1,1,0,0,0,0,0
120.0035,0,0,1,0,1,0,1,0,1,0
137.4684,1,1,1,1,0,0,0,0,1,0
124.9935,0,0,1,1,0,0,0,1,0,0
184.967,0,1,1,0,0,1,1,1,1,0
139.983,1,0,1,0,0,1,1,1,0,0
210.138,0,0,1,0,0,1,0,1,1,1
172.4579,1,0,1,0,0,1,1,0,1,0
227.4754,0,0,1,1,0,1,1,1,0,1
132.466,1,1,1,0,1,0,0,1,1,0
127.4601,1,0,1,0,0,1,0,1,0,0
102.4746,1,0,1,0,0,1,0,0,0,0
139.9979,0,0,1,0,0,0,1,1,0,1
152.4441,1,0,1,0,0,1,0,1,1,0
267.6647,0,0,1,1,1,0,1,1,1,1
172.4555,0,0,1,0,1,1,0,0,0,1
159.9875,0,0,1,1,1,0,0,1,0,0
182.447,1,1,1,0,0,1,0,1,0,1
130.0064,1,1,1,0,1,0,1,0,0,1
172.4885,1,0,1,1,0,1,1,1,0,0
139.9678,0,0,1,0,0,1,0,1,1,0
149.9741,1,0,1,1,1,1,0,0,0,0
265.147,0,1,1,1,0,0,1,1,1,1
117.4392,0,0,0,0,0,0,0,0,1,0
127.4887,0,0,1,0,0,0,1,0,0,1
242.6281,0,1,1,0,0,1,1,0,1,1
202.6362,1,1,1,0,1,0,0,1,1,1
200.1185,1,0,1,0,0,0,0,1,1,1
210.127,0,0,0,0,1,0,0,0,1,1
124.9781,0,0,1,0,0,0,1,0,0,0
149.9928,0,0,0,1,0,0,1,1,0,0
124.9935,0,1,1,1,0,0,0,1,0,0
119.9897,0,0,0,0,1,0,0,1,1,0
265.1283,0,1,1,1,1,1,0,0,1,1
214.9525,1,0,1,1,0,1,0,1,0,1
162.4689,1,0,1,0,1,0,0,1,0,1
147.5031,0,0,1,1,0,1,1,0,0,0
150.0208,0,0,1,1,1,1,1,0,0,0
174.991,0,1,1,1,1,1,0,1,1,0
172.4733,1,1,1,1,0,1,0,1,1,0
149.9778,1,0,1,0,1,1,0,1,0,0
137.4872,1,0,1,0,0,0,1,1,0,0
220.1615,1,0,1,1,0,0,1,0,1,1
184.9797,1,0,1,1,0,0,1,1,0,1
230.1051,0,0,1,0,0,1,0,0,1,1
222.65,1,1,1,0,1,0,1,0,1,1
149.989,1,1,1,1,1,0,0,0,0,1
192.4404,1,1,1,1,0,1,0,0,1,0
142.4526,1,0,1,0,1,1,0,0,1,0
152.466,0,0,1,0,1,0,0,1,1,0
255.1555,0,0,1,1,1,0,1,0,1,1
172.4555,0,0,1,0,1,1,0,0,0,1
159.9805,1,0,1,1,0,0,0,1,0,1
235.1591,0,1,1,0,1,0,1,1,1,1
117.472,0,0,1,0,0,0,0,1,1,0
172.4441,0,1,1,0,0,1,0,1,1,0
230.1051,1,0,1,0,0,1,0,0,1,1
184.9853,1,1,1,1,1,0,1,0,1,0
124.9781,1,0,1,0,0,0,1,0,0,0
152.4884,0,0,0,0,1,1,0,1,0,1
190.1599,0,0,1,0,1,0,0,1,1,1
164.967,0,1,1,0,0,1,1,1,1,0
174.9768,1,0,1,1,0,0,1,1,1,0
232.6228,1,0,1,0,1,1,0,0,1,1
169.9447,0,0,1,1,0,0,0,0,1,0
112.4551,1,0,1,0,0,0,0,0,0,0
220.1185,0,0,0,0,0,0,0,1,1,1
220.1149,0,0,1,1,0,0,0,0,1,1
152.4742,1,1,1,0,0,0,1,1,0,1
157.4698,1,0,1,1,0,0,0,1,0,0
225.132,1,1,1,0,1,1,0,1,1,1
164.9889,0,0,1,0,1,0,1,1,1,0
207.6386,0,1,1,1,0,0,0,0,1,1
222.6654,0,0,1,1,1,0,0,1,1,1
159.9794,1,1,1,1,0,1,1,0,0,0
169.9671,0,1,1,1,0,1,0,0,0,1
204.9496,0,0,1,1,0,1,0,1,1,0
245.1612,0,1,1,1,1,1,0,1,1,1
169.9447,1,1,1,1,0,0,0,0,1,0
182.49,1,0,0,1,0,1,1,0,0,1
212.6228,1,1,1,0,1,1,0,0,1,1
137.4836,1,0,0,1,0,0,1,0,0,0
204.9797,1,1,1,1,0,0,1,1,0,1
262.6106,0,0,1,1,0,1,0,0,1,1
129.9598,1,0,1,0,1,0,0,0,0,1
162.4538,0,0,1,1,0,0,0,1,1,0
152.4555,1,0,1,0,1,1,0,0,0,1
192.4885,1,0,1,1,0,1,1,1,0,0
139.9568,0,0,1,0,1,0,0,0,1,0
194.9992,1,0,1,1,0,1,1,1,0,1
139.9512,0,0,1,0,0,0,0,1,0,1
210.138,1,0,1,0,0,1,0,1,1,1
95.01949,0,0,1,0,1,0,1,0,0,0
149.9447,1,0,1,1,0,0,0,0,1,0
159.9349,0,0,1,0,0,1,0,0,1,0
192.4567,0,1,1,1,0,0,0,1,0,1
127.4887,0,0,1,0,0,0,1,0,0,1
255.1336,1,0,0,1,0,1,1,0,1,1
92.45514,1,0,1,0,0,0,0,0,0,0
179.9476,0,0,1,1,0,0,0,0,0,1
147.4564,1,0,1,1,0,1,0,0,0,0
169.9447,0,1,1,1,0,0,0,0,1,0
149.9776,1,0,1,1,0,0,0,1,1,0
137.4836,0,1,1,1,0,0,1,0,0,0
237.6549,1,0,1,0,1,1,1,1,1,1
137.4872,1,0,0,0,0,0,1,1,0,0
107.5286,0,1,1,0,1,0,1,1,0,0
137.4686,1,1,1,0,1,1,0,0,0,0
137.4872,1,0,1,0,0,0,1,1,0,0
127.4887,1,0,1,0,0,0,1,0,0,1
114.9658,1,0,1,0,0,0,0,0,0,1
222.6362,0,0,1,0,1,0,0,1,1,1
187.656,0,0,1,0,0,0,1,0,1,1
174.9768,0,0,1,1,0,0,1,1,1,0
235.1417,1,0,1,1,1,0,0,1,1,1
184.9647,1,0,1,0,1,1,0,1,0,1
147.4421,0,0,1,0,0,0,0,0,0,1
174.9755,0,1,1,0,1,1,1,0,1,0
214.9663,1,0,1,1,0,1,1,0,0,1
147.4564,1,1,0,1,0,1,0,0,0,0
95.01949,0,1,1,0,1,0,1,0,0,0
227.4754,0,0,1,1,0,1,1,1,0,1
169.9671,1,1,1,1,0,1,0,0,0,1
152.4798,0,0,1,0,1,0,1,0,1,0
252.6378,1,0,1,1,0,0,1,0,1,1
182.4608,0,0,1,0,0,1,1,0,0,1
219.9902,0,0,1,1,1,1,1,1,1,0
107.482,0,0,1,0,1,0,0,1,0,0
139.9816,0,0,0,0,0,1,1,0,1,0
149.9483,1,0,1,0,0,0,0,1,1,0
127.4586,0,1,1,0,0,1,0,0,1,0
220.1185,1,1,1,0,0,0,0,1,1,1
217.4725,0,1,1,1,0,1,1,1,1,0
195.0062,0,1,1,1,1,1,1,1,0,0
159.9349,0,0,1,0,0,1,0,0,1,0
230.1051,1,0,1,0,0,1,0,0,1,1
92.45514,0,0,1,0,0,0,0,0,0,0
164.9647,1,0,1,0,1,1,0,1,0,1
199.9902,0,0,1,1,1,1,1,1,1,0
245.175,1,0,1,1,1,1,1,0,1,1
127.4958,1,0,1,0,1,0,1,0,0,0
182.4538,0,0,1,1,0,0,0,1,1,0
194.9699,1,0,1,0,0,1,1,1,0,1
167.4564,1,0,1,1,0,1,0,0,0,0
174.9581,0,0,0,1,1,1,0,0,1,0
127.4601,0,0,0,0,0,1,0,1,0,0
147.4564,0,0,1,1,0,1,0,0,0,0
177.4876,1,0,1,0,1,1,1,1,0,1
204.9797,1,0,1,1,0,0,1,1,0,1
219.9902,0,0,1,1,1,1,1,1,1,0
124.9607,0,0,0,1,0,0,0,0,0,0
194.9663,1,0,0,1,0,1,1,0,0,1
204.9634,1,0,1,1,0,1,1,0,1,0
152.5022,1,0,1,0,1,1,1,0,0,1
194.9744,1,1,1,1,1,0,0,1,0,1
157.4836,0,0,1,1,0,0,1,0,0,0
245.147,1,0,1,1,0,0,1,1,1,1
117.4835,1,1,1,0,1,0,0,0,0,1
174.9755,0,0,1,0,1,1,1,0,1,0
149.9621,1,0,1,0,0,0,1,0,1,0
212.6415,1,0,1,0,0,0,1,1,1,1
159.965,0,1,1,0,0,0,1,0,0,1
114.9728,0,1,1,0,1,0,0,0,0,0
192.4705,0,0,1,1,0,0,1,0,0,1
147.4893,1,0,1,1,0,1,0,1,0,0
162.4608,1,1,1,0,0,1,1,0,0,1
159.983,0,1,1,0,0,1,1,1,0,0
222.6143,0,1,1,0,0,1,0,1,1,1
184.9797,0,0,1,1,0,0,1,1,0,1
169.9378,0,1,1,0,0,1,0,0,0,1
152.4742,0,0,1,0,0,0,1,1,0,1
245.1457,1,0,1,0,1,1,1,0,1,1
147.4783,0,0,1,1,1,0,0,0,0,0
149.9707,1,0,0,0,0,1,0,1,0,1
242.6143,1,0,1,0,0,1,0,1,1,1
194.9744,1,1,1,1,1,0,0,1,0,1
197.4876,0,0,1,0,1,1,1,1,0,1
125.0073,1,0,1,1,0,0,1,0,0,0
162.497,0,1,1,1,1,1,1,0,0,0
129.9778,0,0,1,0,1,1,0,1,0,0
124.9781,0,1,1,0,0,0,1,0,0,0
182.497,0,0,1,1,1,1,1,0,0,0
184.9963,1,0,1,1,0,1,1,1,1,0
117.4686,0,0,1,0,1,1,0,0,0,0
107.4806,1,0,1,0,1,0,0,0,1,0
172.5104,1,0,1,1,1,0,1,1,0,0
149.9776,1,0,1,1,0,0,0,1,1,0
169.9378,0,1,1,0,0,1,0,0,0,1
127.4601,0,0,1,0,0,1,0,1,0,0
210.1051,0,0,1,0,0,1,0,0,1,1
182.4608,0,0,1,0,0,1,1,0,0,1
152.5104,0,0,1,1,1,0,1,1,0,0
92.5018,1,1,1,0,0,0,1,0,0,0
139.9512,1,1,1,0,0,0,0,1,0,1
162.4608,1,1,1,0,0,1,1,0,0,1
137.5165,0,1,1,1,0,0,1,1,0,0
149.9483,1,0,1,0,0,0,0,1,1,0
104.9781,0,1,1,0,0,0,1,0,0,0
124.9607,0,1,1,1,0,0,0,0,0,0
147.4893,1,0,1,1,0,1,0,1,0,0
172.4742,1,1,1,0,0,0,1,1,0,1
124.9781,0,0,1,0,0,0,1,0,0,0
137.4836,0,0,1,1,0,0,1,0,0,0
182.4676,1,0,0,1,0,0,1,0,1,0
245.147,1,1,1,1,0,0,1,1,1,1
