Age,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
55,15.09456492,12,0,1,1.156719701,137.461553,358.4232611,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
47,12.48009091,14,1,0,17.3999197,175.133074,1935.461046,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
73,7.207577411,12,3,0,3.124488057,147.471303,520.8892347,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
68,13.72595127,9,2,0,6.958063425,197.470195,1356.12218,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
50,7.987261514,14,0,0,7.010189312,179.965581,914.8863272,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
23,13.96678169,13,1,0,2.447985699,147.473844,638.4642534,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
36,3.356393859,16,1,1,4.269258862,174.975543,919.2881691,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1
53,16.41256411,11,1,0,8.343625652,162.446995,1515.532948,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
62,13.37613844,16,0,2,4.397705634,147.460067,476.4598684,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
89,6.839793198,12,0,0,11.08150154,182.45383,1140.151122,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
74,4.789435489,10,0,0,7.273510936,144.960655,677.1757219,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
28,12.28145524,13,2,0,12.01513041,142.452604,2138.553831,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
19,9.863350742,12,0,0,4.845060681,147.442069,746.2481195,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
63,10.6945716,17,4,0,11.19078648,104.964303,1370.012453,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
26,13.25969872,10,2,0,16.91776871,139.9678,1754.601627,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
45,12.2300724,12,0,0,21.16641251,182.460772,2115.906589,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
29,9.953164978,13,0,0,25.88644227,164.988941,2576.783187,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
87,13.69110294,11,1,0,15.59096202,127.473844,1826.678884,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
27,8.71758667,5,2,0,13.03099332,149.984492,1559.824693,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
50,18.94289163,13,1,3,8.034201127,79.978861,961.7341695,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
41,8.249879184,8,1,1,1.124656757,137.468591,409.5740796,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
70,12.97906926,13,2,1,3.551651444,164.978458,1048.538032,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1
74,12.57260598,16,3,0,7.925553778,154.975543,1460.729298,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
72,13.58758162,12,1,0,3.685081574,160.00128,539.9859818,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
71,5.615789376,11,0,0,2.659423565,182.460772,483.4546178,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
55,10.86355397,12,2,0,1.355493769,117.485813,541.4070913,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
89,13.5735625,11,1,0,7.442451151,159.965008,1030.206721,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
38,9.73677222,11,1,0,11.03162791,172.455519,1442.347357,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
21,8.332567184,14,1,0,9.141192423,129.976324,1204.678983,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
71,5.210753949,17,0,2,4.633545041,139.99789,730.1829735,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1
49,10.43343891,10,2,1,9.22316707,94.972827,1304.854276,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
74,7.67710837,15,1,0,24.0737635,169.937833,2410.11164,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
34,4.87057775,13,1,2,7.771315315,187.484705,1278.688937,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1
42,5.221173325,11,0,1,5.7018635,172.462354,831.9771606,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
26,8.106603381,11,2,0,2.456217972,275.119794,995.4220744,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0
48,8.546096292,17,0,1,2.849622074,194.976769,592.8646912,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
42,14.90633873,12,1,0,12.61694943,112.455141,1055.617042,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
88,14.54049442,8,0,1,2.967533379,139.979239,525.3069851,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0
41,8.627473352,13,2,0,4.44463064,245.131966,1128.690355,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1
55,11.27833464,13,3,0,10.92247392,162.446995,1668.779606,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
20,10.92368132,11,1,0,5.696461819,169.937833,958.2229045,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
83,10.6224092,10,1,0,5.173463744,139.981577,825.6469228,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
42,9.271510114,8,0,0,9.339307484,144.960655,941.291001,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
43,14.19303472,19,1,0,1.699850064,184.978458,900.3977089,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1
72,9.095661093,9,3,0,3.955928538,197.483972,1260.12789,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0
45,7.686998495,18,0,0,9.652842643,220.161527,1618.259683,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1
18,11.72310409,14,1,0,16.53244292,147.442069,1727.882293,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
30,0.120057716,15,1,1,4.777862937,164.985293,1464.442974,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
25,8.498824483,12,1,0,22.57289049,147.456419,2588.843484,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
58,7.723994889,11,0,0,8.571860106,104.97808,1170.35317,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
86,10.58554141,15,0,0,7.195810535,220.114868,1409.882802,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1
88,6.204764784,10,3,0,2.978504665,182.446995,486.1105716,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
48,9.457948968,13,0,0,2.661961707,160.00128,688.7644008,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
86,6.974510376,16,2,0,2.834098048,240.114868,901.5457844,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
39,11.5455462,12,4,0,8.637184433,255.155493,1568.344567,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
55,10.28781284,11,1,0,10.46190099,220.114868,1809.921626,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1
34,9.24582929,8,4,1,4.861047755,142.471255,1192.174805,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
69,6.336266086,10,3,1,9.62893496,179.947583,953.8934493,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
72,11.95403555,13,1,0,4.248159714,140.004928,682.4871065,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1
66,5.245083025,13,1,0,7.912612583,187.484705,1154.565474,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
39,8.931385159,14,0,0,3.135848347,127.488728,677.2734494,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
56,8.350691799,13,1,0,9.31669305,162.471255,1024.582571,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
44,13.18140871,16,3,1,6.485770796,137.483594,1291.915318,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
18,17.04978252,13,0,2,10.55505829,149.944668,1755.239032,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
70,8.304302989,12,1,1,19.43267321,172.47417,1884.50089,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
46,13.65178245,10,1,0,2.108441505,184.979684,1029.123182,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1
30,14.81141178,12,1,0,16.08842518,199.990219,2489.519356,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1
76,10.95303334,9,0,0,4.860645308,172.503404,742.7794122,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
33,8.61275076,11,1,0,18.88610542,82.496547,1797.14783,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
74,15.95494909,15,0,0,11.73492964,182.446995,1249.494056,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
21,12.03501573,10,1,0,9.841085026,197.628838,1495.341126,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
71,11.66278135,11,0,0,7.819783852,174.988208,1516.797047,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
66,13.63078539,10,0,1,29.70527547,164.967019,3293.015758,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1
66,11.51565844,9,1,0,2.478012402,207.475448,1057.037731,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
35,4.48844021,15,2,0,4.089115347,255.119794,1467.90459,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1
25,12.69180844,13,1,0,20.96092159,142.452604,2743.734408,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
43,7.636999105,12,0,0,4.55454522,117.487242,976.9718156,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
72,12.02547979,12,0,0,2.876901531,275.119794,956.9132284,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1
25,8.842844227,12,1,0,5.682066541,172.47417,884.6278615,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
43,11.16875063,10,0,0,3.187512279,159.947583,1201.898094,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
57,1.726524839,10,0,0,7.93260821,157.483594,810.4941232,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
23,6.209819263,9,1,0,5.146834768,172.456745,1237.560637,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
20,14.81848646,5,0,0,21.63512984,179.947583,2211.379038,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
35,14.59968721,9,2,0,9.941798485,149.99153,1144.495358,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
81,6.998489346,14,1,1,15.26657624,204.979684,1558.309095,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
57,9.899590419,15,2,0,2.62860278,104.992311,501.0626363,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
32,7.233747171,8,0,0,2.045299662,137.439154,495.8370195,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
60,12.04083843,15,1,0,23.05042619,242.657291,2730.054658,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1
64,12.30730362,15,1,2,7.677039536,235.159141,1370.86345,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0
48,13.27653911,17,1,1,5.427546075,117.468591,1111.834697,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
40,9.873985217,9,2,1,14.05740045,190.159922,1887.197833,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
67,9.948525069,9,0,3,5.791194183,159.987503,596.625449,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0
64,14.71733435,14,3,1,14.23594392,169.944668,1507.046722,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1
21,7.051157559,13,0,0,3.883156675,200.118516,1330.988714,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
82,10.98310848,1,1,0,31.10956637,129.948316,3192.755309,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
72,16.15922157,13,2,0,4.891651665,130.024412,644.4955303,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1
23,8.229564778,11,1,0,5.812856338,159.964152,1076.076012,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1
37,9.016531101,11,0,0,1.67735795,159.951231,432.0011277,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
24,9.066791953,16,0,1,10.55675189,192.470522,1437.241364,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
40,15.15312675,12,2,2,10.08691319,124.964303,951.5458256,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
32,9.04153153,6,0,1,12.48678964,200.165175,1733.107782,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1
59,11.44953763,20,2,0,9.553290527,245.145743,1599.874839,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0
44,9.215937432,17,2,0,6.307898491,159.951231,726.8978219,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
60,8.071539004,13,1,0,7.195646567,134.980139,831.4033785,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
56,10.1125551,12,1,1,15.15825465,175.133074,1798.360928,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
23,10.62160932,10,1,2,22.56250894,220.114868,3014.958938,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
24,12.24888394,15,1,0,2.619468979,162.468917,534.6671843,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1
85,13.41929614,12,2,0,7.321650003,112.484375,552.7011071,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
55,5.762293362,10,2,1,3.469955007,242.628057,961.4921994,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0
52,9.5872321,10,3,0,17.88183906,114.965789,1737.043258,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
42,14.30597862,14,1,0,12.33304231,124.97808,1425.346946,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
49,8.088610041,14,1,0,17.12047934,139.934918,2275.16632,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
84,10.55912151,2,2,2,4.32321356,184.985293,627.3962656,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
45,13.11354412,14,0,0,7.59915732,182.483267,972.4555268,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0
24,9.234299939,11,1,0,12.71183755,255.133571,2383.673575,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0
32,10.21011328,11,3,0,3.868738215,169.937833,686.8335296,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
18,7.592089883,13,0,0,6.642819537,129.959755,1539.452153,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
73,9.923698853,14,1,0,3.871799525,252.62403,770.971694,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
87,10.35922638,14,1,0,2.288223389,245.174977,937.6860638,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1
62,13.09191109,14,1,0,9.331730104,132.466002,1579.887065,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
82,8.102739551,13,1,1,17.01228541,222.632554,2294.265591,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
71,13.49890874,11,0,0,4.556801333,165.018175,871.9497737,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
71,12.05972869,13,0,0,1.522691557,127.442069,737.7421962,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
55,8.242313408,15,2,0,2.988653862,152.495236,571.3635369,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
61,5.326776882,12,2,0,9.821119931,139.965008,1566.414462,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
41,14.62580855,6,1,0,2.495010749,129.948316,935.5106086,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
54,10.79945853,10,1,0,4.452382314,144.988941,1244.404963,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
53,10.75378608,12,1,1,3.847102787,149.992756,875.8840004,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
49,6.399633802,14,0,2,3.688657724,159.951231,557.4590468,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1
69,12.29278948,4,2,0,21.13118502,184.979684,2543.181756,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
59,6.223741222,11,1,0,23.44153546,127.481989,1997.134556,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
18,12.00707872,13,0,0,4.594946825,132.466002,1196.617394,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
36,16.89111923,10,1,0,8.085917091,192.440432,1088.288955,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
55,8.462349988,14,2,0,6.086525665,139.99789,840.1259162,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1
22,10.99334684,15,1,1,3.295993837,217.472533,839.4587853,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1
56,11.91191765,15,1,0,2.354138635,139.934918,1011.509096,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
89,8.849510435,14,1,0,5.68109955,139.981577,738.9464573,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1
82,8.637279441,11,0,1,16.96762986,149.977753,1567.544174,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
35,13.3037367,10,2,0,4.544027018,147.442069,874.5485738,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
20,12.77224032,12,0,0,10.3444125,149.937833,1690.990907,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
39,8.6548926,14,0,0,4.672608309,129.959755,1093.673208,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
65,10.617244,13,1,0,11.44470291,137.483594,1598.603464,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,9.103936329,20,2,1,16.78883402,204.963371,1982.607316,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1
86,7.420757697,10,3,0,10.27733324,270.160419,1998.877156,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
27,9.694498267,17,1,0,15.98515564,169.937833,1870.659833,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
65,9.460602685,13,0,2,3.19677148,262.610632,831.5573687,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
61,7.093445651,16,1,0,2.256763731,152.47417,1043.284658,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
39,11.02362934,12,2,0,1.915736733,119.989722,587.0970427,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
55,13.28231537,17,3,0,14.02688588,245.146969,2207.767111,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0
86,9.898908462,8,0,1,20.96098587,214.966286,2252.093831,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1
35,6.476262682,16,0,1,16.48377098,127.442069,1968.581014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
23,11.47612243,7,0,0,7.989151046,137.461553,992.3896521,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
75,3.242890295,12,1,0,5.682395213,124.964303,383.5428131,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
24,6.093961352,16,1,0,10.99225739,129.994975,1297.575754,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
34,6.536106461,9,1,1,1.550200335,162.471255,507.3968121,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
63,9.474793202,18,2,0,19.73065009,172.47417,2095.858312,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
50,9.047716037,9,0,1,7.840871292,182.476229,1173.415489,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
46,12.2946551,13,2,0,7.349883172,127.511223,885.546457,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
46,14.66578819,14,0,0,5.414586898,187.513939,1009.567691,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
24,4.817687941,6,2,0,9.605264775,160.00128,1100.161591,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1
32,9.624162233,13,1,0,4.843533662,182.490006,985.3722849,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1
57,8.89730623,14,0,1,13.24581884,112.455141,1171.036365,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
50,13.35764807,13,0,0,3.330819942,137.439154,556.6697772,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
49,10.20266008,15,0,1,1.84918194,147.478341,297.5330656,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
69,7.406220732,14,1,1,9.07813252,124.993537,814.974232,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
77,11.23380581,16,0,0,6.585140105,120.003499,942.2015895,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
30,13.29635151,14,0,0,10.46452162,147.473844,1374.793483,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
26,3.93506187,12,1,0,10.11687657,139.934918,1698.876321,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
30,10.06689273,8,0,1,2.181372893,242.628057,1015.71304,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0
78,6.681633242,13,1,0,14.26615817,127.473844,1696.133718,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
73,12.51404385,15,3,0,19.08438023,162.498151,1825.848805,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
39,6.608008759,13,0,0,6.203299256,134.950905,633.9224183,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
39,12.08833226,13,1,0,3.354127023,127.481989,468.2897271,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
72,6.612802087,6,1,0,9.38354759,142.452604,1470.820856,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
37,9.307477533,7,0,0,3.724597242,159.979358,1336.534659,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
34,13.82562816,14,0,1,8.831489129,152.502178,1185.69317,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0
27,15.75142268,10,2,0,3.507044017,129.948316,1142.173902,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
24,6.773212666,9,1,0,6.390769574,207.609354,1061.749813,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1
43,9.594895726,15,4,0,2.180613468,184.985293,656.1054778,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
58,11.34414273,13,0,1,4.002381804,114.983787,391.7847619,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0
75,8.052655017,5,1,0,2.698284625,222.649979,783.1189106,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
33,9.489541639,16,1,0,12.13508874,142.515576,1729.34277,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
57,15.09579419,17,0,0,2.934758008,152.466002,535.493169,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1
78,10.89994219,12,1,1,1.262037303,227.475448,668.5567922,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1
74,7.531513534,14,0,0,17.5841798,154.961766,2356.021599,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1
51,2.737931836,13,0,0,13.23888382,162.500489,1526.656486,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1
32,10.89250998,23,0,0,10.44223446,192.48852,1257.976073,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1
84,10.46391733,14,1,0,2.38395716,222.628057,1176.40624,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1
60,5.771579921,7,1,0,10.404813,222.649979,1556.108789,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
20,6.178384722,13,1,1,16.37167434,190.173699,2053.027319,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1
38,6.037666483,10,0,3,1.350108155,127.506726,411.2961627,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1
71,15.26331077,15,2,1,12.42216588,149.984492,1488.81735,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1
56,8.849884542,13,1,0,3.797689495,200.132293,1304.571599,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
35,13.83450553,9,0,0,3.784962992,200.132293,1341.595521,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
33,10.35503587,15,1,0,7.154371452,217.483972,1123.503268,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1
88,8.974055518,11,0,0,20.13119126,129.962093,2214.953933,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
75,9.291799333,13,1,0,7.822562679,92.5018,732.0802458,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
34,6.26674205,14,1,0,3.160392389,164.967019,1099.763014,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1
89,11.23258518,9,1,1,14.38025496,182.45383,1365.14372,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
76,9.046129393,18,3,0,7.517405581,230.105118,1108.349605,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1
69,16.23771062,10,1,0,11.44196811,124.97808,986.7489919,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
88,15.54568189,13,1,1,7.413563684,182.443347,1248.345698,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
64,13.47305526,14,0,0,11.32483244,149.937833,1637.132389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
65,12.75213898,8,1,0,4.279464865,137.468388,704.224884,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
51,11.85413528,14,0,0,3.468872554,162.460772,1203.486183,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
69,10.88292652,10,0,1,12.47525704,139.983006,1665.50808,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
81,10.31760367,11,0,0,2.744401393,104.962874,484.8207127,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
79,8.688254477,13,2,0,7.608938235,167.484705,1422.716519,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1
64,12.42061751,11,2,1,14.60426293,144.960655,1341.412763,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
58,18.28180588,10,0,1,29.68889421,149.97755,2674.084451,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
77,13.48138957,11,0,1,5.497366828,187.46728,1243.061143,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0
